Datum,Year,Street,RainDur,T,T_max_h1,p,StrGlo
2014-07-16T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,21.55,27.5,971.63,
2014-07-17T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,23.45,28.99,971.21,
2014-07-18T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,24.31,30.96,968.87,
2014-07-19T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,25.35,32.67,964.28,
2014-07-20T00:00+0100,2014,Zch_Rosengartenstrasse,145.53,22.41,26.45,962.74,
2014-07-21T00:00+0100,2014,Zch_Rosengartenstrasse,352.88,17.83,20.58,964.28,
2014-07-22T00:00+0100,2014,Zch_Rosengartenstrasse,709.08,18.12,19.13,964.67,
2014-07-23T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,21.31,25.55,964.18,
2014-07-24T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,20.73,24.9,962.74,
2014-07-25T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,21.93,27.61,963.48,
2014-07-26T00:00+0100,2014,Zch_Rosengartenstrasse,581.3,18.23,20.27,964.98,
2014-07-27T00:00+0100,2014,Zch_Rosengartenstrasse,79.55,18.29,19.88,967.53,
2014-07-28T00:00+0100,2014,Zch_Rosengartenstrasse,217.0,19.63,25.49,962.73,
2014-07-29T00:00+0100,2014,Zch_Rosengartenstrasse,263.87,17.43,20.62,960.53,
2014-07-30T00:00+0100,2014,Zch_Rosengartenstrasse,187.06,17.63,19.06,962.37,
2014-07-31T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,20.51,24.94,965.21,
2014-08-01T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,20.33,25.15,961.92,
2014-08-02T00:00+0100,2014,Zch_Rosengartenstrasse,97.02,21.02,25.17,960.59,
2014-08-03T00:00+0100,2014,Zch_Rosengartenstrasse,157.97,18.84,22.54,963.94,
2014-08-04T00:00+0100,2014,Zch_Rosengartenstrasse,18.43,19.6,25.56,967.26,
2014-08-05T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,20.33,24.71,969.49,
2014-08-06T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,19.56,24.0,967.81,
2014-08-07T00:00+0100,2014,Zch_Rosengartenstrasse,12.72,20.7,24.54,966.38,
2014-08-08T00:00+0100,2014,Zch_Rosengartenstrasse,49.08,22.16,27.36,964.25,
2014-08-09T00:00+0100,2014,Zch_Rosengartenstrasse,116.13,21.78,24.52,964.61,
2014-08-10T00:00+0100,2014,Zch_Rosengartenstrasse,172.78,21.89,27.37,962.34,
2014-08-11T00:00+0100,2014,Zch_Rosengartenstrasse,210.8,17.49,19.68,966.61,
2014-08-12T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,18.5,22.4,965.66,
2014-08-13T00:00+0100,2014,Zch_Rosengartenstrasse,169.03,16.19,19.41,959.66,
2014-08-14T00:00+0100,2014,Zch_Rosengartenstrasse,39.25,16.28,20.75,965.22,
2014-08-15T00:00+0100,2014,Zch_Rosengartenstrasse,289.13,14.14,17.37,966.84,
2014-08-16T00:00+0100,2014,Zch_Rosengartenstrasse,63.86,14.54,18.16,971.41,
2014-08-17T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,15.84,21.53,967.97,
2014-08-18T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,17.76,22.11,963.15,
2014-08-19T00:00+0100,2014,Zch_Rosengartenstrasse,72.77,17.21,20.92,964.16,
2014-08-20T00:00+0100,2014,Zch_Rosengartenstrasse,41.6,16.71,19.34,966.49,
2014-08-21T00:00+0100,2014,Zch_Rosengartenstrasse,3.13,16.43,20.58,967.62,
2014-08-22T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,16.92,22.32,966.34,
2014-08-23T00:00+0100,2014,Zch_Rosengartenstrasse,53.88,15.2,17.66,967.0,
2014-08-24T00:00+0100,2014,Zch_Rosengartenstrasse,141.68,14.36,18.34,970.48,
2014-08-25T00:00+0100,2014,Zch_Rosengartenstrasse,71.15,14.55,18.13,967.06,
2014-08-26T00:00+0100,2014,Zch_Rosengartenstrasse,424.27,16.67,18.92,960.44,
2014-08-27T00:00+0100,2014,Zch_Rosengartenstrasse,105.42,17.39,20.53,965.77,
2014-08-28T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,19.18,24.43,968.22,
2014-08-29T00:00+0100,2014,Zch_Rosengartenstrasse,97.17,18.79,22.85,968.62,
2014-08-30T00:00+0100,2014,Zch_Rosengartenstrasse,4.5,19.33,23.09,969.58,
2014-08-31T00:00+0100,2014,Zch_Rosengartenstrasse,355.6,15.6,18.86,967.35,
2014-09-01T00:00+0100,2014,Zch_Rosengartenstrasse,53.05,14.5,16.9,969.97,
2014-09-02T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,15.35,19.05,970.29,
2014-09-03T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,16.18,18.93,967.49,
2014-09-04T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,18.22,21.99,966.4,
2014-09-05T00:00+0100,2014,Zch_Rosengartenstrasse,2.97,19.29,23.7,965.6,
2014-09-06T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,20.01,24.87,964.02,
2014-09-07T00:00+0100,2014,Zch_Rosengartenstrasse,0.02,20.41,26.3,964.68,
2014-09-08T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,21.31,26.96,966.22,
2014-09-09T00:00+0100,2014,Zch_Rosengartenstrasse,70.88,19.7,25.16,967.26,
2014-09-10T00:00+0100,2014,Zch_Rosengartenstrasse,0.47,18.11,21.51,965.64,
2014-09-11T00:00+0100,2014,Zch_Rosengartenstrasse,48.28,15.1,18.28,965.21,
2014-09-12T00:00+0100,2014,Zch_Rosengartenstrasse,405.95,12.78,13.95,967.96,
2014-09-13T00:00+0100,2014,Zch_Rosengartenstrasse,20.52,14.69,18.51,970.18,
2014-09-14T00:00+0100,2014,Zch_Rosengartenstrasse,0.07,16.6,20.85,967.47,
2014-09-15T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,17.51,22.09,965.73,
2014-09-16T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,18.25,23.23,965.21,
2014-09-17T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,18.58,23.46,962.93,
2014-09-18T00:00+0100,2014,Zch_Rosengartenstrasse,41.22,18.89,22.21,963.21,
2014-09-19T00:00+0100,2014,Zch_Rosengartenstrasse,113.2,19.63,23.49,965.24,
2014-09-20T00:00+0100,2014,Zch_Rosengartenstrasse,11.64,19.59,23.32,966.88,
2014-09-21T00:00+0100,2014,Zch_Rosengartenstrasse,355.11,17.01,19.59,967.41,
2014-09-22T00:00+0100,2014,Zch_Rosengartenstrasse,55.83,13.32,16.5,970.04,
2014-09-23T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,11.56,16.59,969.24,
2014-09-24T00:00+0100,2014,Zch_Rosengartenstrasse,152.28,13.14,19.76,965.29,
2014-09-25T00:00+0100,2014,Zch_Rosengartenstrasse,100.27,13.28,16.93,970.89,
2014-09-26T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,13.04,18.68,975.41,
2014-09-27T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,15.32,20.67,976.26,
2014-09-28T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,15.7,21.75,975.67,
2014-09-29T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,17.41,23.81,975.54,
2014-09-30T00:00+0100,2014,Zch_Rosengartenstrasse,165.16,17.13,18.15,976.18,
2014-10-01T00:00+0100,2014,Zch_Rosengartenstrasse,228.25,17.09,19.89,976.32,
2014-10-02T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,16.52,20.05,976.62,
2014-10-03T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,14.87,16.53,973.72,
2014-10-04T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,14.0,17.88,968.32,
2014-10-05T00:00+0100,2014,Zch_Rosengartenstrasse,137.73,15.3,19.13,965.68,
2014-10-06T00:00+0100,2014,Zch_Rosengartenstrasse,0.05,14.75,18.31,962.85,
2014-10-07T00:00+0100,2014,Zch_Rosengartenstrasse,286.55,15.13,17.31,961.47,
2014-10-08T00:00+0100,2014,Zch_Rosengartenstrasse,126.13,16.23,19.35,962.26,
2014-10-09T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,17.16,23.4,961.93,
2014-10-10T00:00+0100,2014,Zch_Rosengartenstrasse,10.4,17.41,20.47,965.19,
2014-10-11T00:00+0100,2014,Zch_Rosengartenstrasse,103.52,16.37,19.08,965.46,
2014-10-12T00:00+0100,2014,Zch_Rosengartenstrasse,1.82,15.37,18.86,962.57,
2014-10-13T00:00+0100,2014,Zch_Rosengartenstrasse,363.11,14.61,15.86,960.9,
2014-10-14T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,14.82,18.8,961.12,
2014-10-15T00:00+0100,2014,Zch_Rosengartenstrasse,177.48,15.76,19.47,960.14,
2014-10-16T00:00+0100,2014,Zch_Rosengartenstrasse,113.37,15.47,16.77,961.64,
2014-10-17T00:00+0100,2014,Zch_Rosengartenstrasse,74.83,16.0,18.53,966.21,
2014-10-18T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,14.5,19.52,972.42,
2014-10-19T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,15.87,22.66,973.29,
2014-10-20T00:00+0100,2014,Zch_Rosengartenstrasse,188.82,17.05,20.94,970.41,
2014-10-21T00:00+0100,2014,Zch_Rosengartenstrasse,168.9,15.07,19.12,964.31,
2014-10-22T00:00+0100,2014,Zch_Rosengartenstrasse,446.4,6.61,8.21,970.87,
2014-10-23T00:00+0100,2014,Zch_Rosengartenstrasse,169.05,8.12,10.58,974.46,
2014-10-24T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,7.97,11.64,971.3,
2014-10-25T00:00+0100,2014,Zch_Rosengartenstrasse,52.68,10.37,12.8,971.11,
2014-10-26T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,12.16,16.43,974.59,
2014-10-27T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,9.36,10.23,974.44,
2014-10-28T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,10.58,14.4,969.87,
2014-10-29T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,10.92,15.16,969.42,
2014-10-30T00:00+0100,2014,Zch_Rosengartenstrasse,0.18,11.48,15.64,974.17,
2014-10-31T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,9.8,14.44,975.59,
2014-11-01T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,9.73,14.41,973.49,
2014-11-02T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,10.47,16.16,969.07,
2014-11-03T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,11.07,16.37,959.32,
2014-11-04T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,10.36,14.73,946.66,
2014-11-05T00:00+0100,2014,Zch_Rosengartenstrasse,830.54,5.93,9.83,954.54,
2014-11-06T00:00+0100,2014,Zch_Rosengartenstrasse,258.17,4.78,5.83,963.11,
2014-11-07T00:00+0100,2014,Zch_Rosengartenstrasse,23.98,7.88,10.48,961.68,
2014-11-08T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,8.69,12.67,963.22,
2014-11-09T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,6.52,8.77,959.83,
2014-11-10T00:00+0100,2014,Zch_Rosengartenstrasse,29.18,7.75,9.15,962.69,
2014-11-11T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,7.6,8.22,957.14,
2014-11-12T00:00+0100,2014,Zch_Rosengartenstrasse,496.38,8.61,10.52,955.84,
2014-11-13T00:00+0100,2014,Zch_Rosengartenstrasse,154.67,10.34,11.67,962.01,
2014-11-14T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,8.82,10.39,959.51,
2014-11-15T00:00+0100,2014,Zch_Rosengartenstrasse,271.57,9.7,12.3,953.68,
2014-11-16T00:00+0100,2014,Zch_Rosengartenstrasse,229.72,8.64,11.27,954.35,
2014-11-17T00:00+0100,2014,Zch_Rosengartenstrasse,283.52,8.2,9.82,955.14,
2014-11-18T00:00+0100,2014,Zch_Rosengartenstrasse,242.32,8.11,10.34,958.89,
2014-11-19T00:00+0100,2014,Zch_Rosengartenstrasse,0.4,8.26,10.49,968.8,
2014-11-20T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,5.51,6.93,973.66,
2014-11-21T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,7.65,11.12,971.29,
2014-11-22T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,6.47,8.13,971.06,
2014-11-23T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,5.53,6.8,972.26,
2014-11-24T00:00+0100,2014,Zch_Rosengartenstrasse,2.05,9.0,13.75,972.07,
2014-11-25T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,8.81,9.18,970.05,
2014-11-26T00:00+0100,2014,Zch_Rosengartenstrasse,1.17,8.63,9.7,964.69,
2014-11-27T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,7.83,8.57,959.34,
2014-11-28T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,5.88,6.81,958.11,
2014-11-29T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,3.82,4.22,961.92,
2014-11-30T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,3.66,4.52,960.48,
2014-12-01T00:00+0100,2014,Zch_Rosengartenstrasse,139.1,3.5,4.3,955.13,
2014-12-02T00:00+0100,2014,Zch_Rosengartenstrasse,9.77,4.08,5.0,958.95,
2014-12-03T00:00+0100,2014,Zch_Rosengartenstrasse,8.62,4.41,5.18,963.33,
2014-12-04T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,4.61,5.73,963.48,
2014-12-05T00:00+0100,2014,Zch_Rosengartenstrasse,0.07,4.07,4.99,966.68,
2014-12-06T00:00+0100,2014,Zch_Rosengartenstrasse,99.5,3.71,4.56,969.42,
2014-12-07T00:00+0100,2014,Zch_Rosengartenstrasse,10.73,4.2,5.16,971.31,
2014-12-08T00:00+0100,2014,Zch_Rosengartenstrasse,192.5,4.25,5.21,969.89,
2014-12-09T00:00+0100,2014,Zch_Rosengartenstrasse,26.22,2.56,3.6,974.76,
2014-12-10T00:00+0100,2014,Zch_Rosengartenstrasse,13.87,2.65,4.56,974.9,
2014-12-11T00:00+0100,2014,Zch_Rosengartenstrasse,54.78,6.16,7.33,969.86,
2014-12-12T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,7.02,9.39,963.92,
2014-12-13T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,8.91,12.9,963.03,
2014-12-14T00:00+0100,2014,Zch_Rosengartenstrasse,119.07,8.84,10.82,966.83,
2014-12-15T00:00+0100,2014,Zch_Rosengartenstrasse,183.63,8.97,11.27,967.33,
2014-12-16T00:00+0100,2014,Zch_Rosengartenstrasse,4.35,8.0,9.74,964.16,
2014-12-17T00:00+0100,2014,Zch_Rosengartenstrasse,316.88,5.94,7.01,964.86,
2014-12-18T00:00+0100,2014,Zch_Rosengartenstrasse,40.4,8.6,10.87,970.12,
2014-12-19T00:00+0100,2014,Zch_Rosengartenstrasse,150.83,10.62,13.08,972.31,
2014-12-20T00:00+0100,2014,Zch_Rosengartenstrasse,105.72,7.17,9.61,976.92,
2014-12-21T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,5.31,7.1,982.69,
2014-12-22T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,4.39,6.84,979.49,
2014-12-23T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,4.28,10.28,975.93,
2014-12-24T00:00+0100,2014,Zch_Rosengartenstrasse,0.0,4.53,7.91,974.97,
2014-12-25T00:00+0100,2014,Zch_Rosengartenstrasse,234.38,5.95,8.1,976.2,
2014-12-26T00:00+0100,2014,Zch_Rosengartenstrasse,73.93,2.67,4.66,977.58,
2014-12-27T00:00+0100,2014,Zch_Rosengartenstrasse,836.5,1.31,2.74,955.8,
2014-12-28T00:00+0100,2014,Zch_Rosengartenstrasse,335.83,-1.32,1.04,962.48,
2014-12-29T00:00+0100,2014,Zch_Rosengartenstrasse,261.4,-5.79,-2.78,981.67,
2014-12-30T00:00+0100,2014,Zch_Rosengartenstrasse,464.22,-1.58,-0.15,984.17,
2014-12-31T00:00+0100,2014,Zch_Rosengartenstrasse,0.02,-0.48,1.23,983.14,
2015-01-01T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-1.85,-0.88,984.71,
2015-01-02T00:00+0100,2015,Zch_Rosengartenstrasse,281.82,0.71,2.95,984.17,
2015-01-03T00:00+0100,2015,Zch_Rosengartenstrasse,266.76,5.06,9.21,977.25,
2015-01-04T00:00+0100,2015,Zch_Rosengartenstrasse,33.58,4.81,9.23,980.47,
2015-01-05T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.69,4.47,982.07,
2015-01-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-0.26,3.97,975.23,
2015-01-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.29,5.85,979.22,
2015-01-08T00:00+0100,2015,Zch_Rosengartenstrasse,138.63,5.51,9.13,980.69,
2015-01-09T00:00+0100,2015,Zch_Rosengartenstrasse,138.07,8.32,11.43,980.8,
2015-01-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,13.84,15.93,973.38,
2015-01-11T00:00+0100,2015,Zch_Rosengartenstrasse,328.68,6.03,12.01,973.83,
2015-01-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.56,7.57,977.29,
2015-01-13T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.76,12.44,968.27,
2015-01-14T00:00+0100,2015,Zch_Rosengartenstrasse,292.13,7.17,10.89,967.75,
2015-01-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.0,9.31,962.47,
2015-01-16T00:00+0100,2015,Zch_Rosengartenstrasse,50.9,6.01,8.91,957.49,
2015-01-17T00:00+0100,2015,Zch_Rosengartenstrasse,1097.93,2.4,4.12,964.74,
2015-01-18T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.35,2.54,965.85,
2015-01-19T00:00+0100,2015,Zch_Rosengartenstrasse,45.96,1.79,3.42,961.19,
2015-01-20T00:00+0100,2015,Zch_Rosengartenstrasse,719.43,2.01,2.68,959.79,
2015-01-21T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.76,2.31,958.34,
2015-01-22T00:00+0100,2015,Zch_Rosengartenstrasse,0.25,1.36,2.12,961.39,
2015-01-23T00:00+0100,2015,Zch_Rosengartenstrasse,4.73,1.3,1.84,969.69,
2015-01-24T00:00+0100,2015,Zch_Rosengartenstrasse,151.1,1.61,3.21,971.16,
2015-01-25T00:00+0100,2015,Zch_Rosengartenstrasse,247.8,0.79,1.87,977.26,
2015-01-26T00:00+0100,2015,Zch_Rosengartenstrasse,351.56,-0.02,0.93,974.91,
2015-01-27T00:00+0100,2015,Zch_Rosengartenstrasse,127.61,2.25,3.65,972.41,
2015-01-28T00:00+0100,2015,Zch_Rosengartenstrasse,16.75,2.16,3.71,966.41,
2015-01-29T00:00+0100,2015,Zch_Rosengartenstrasse,550.4,2.95,3.88,945.3,
2015-01-30T00:00+0100,2015,Zch_Rosengartenstrasse,144.85,1.78,3.18,932.04,
2015-01-31T00:00+0100,2015,Zch_Rosengartenstrasse,64.63,2.19,4.04,936.5,
2015-02-01T00:00+0100,2015,Zch_Rosengartenstrasse,195.8,1.2,1.92,944.16,
2015-02-02T00:00+0100,2015,Zch_Rosengartenstrasse,221.23,1.1,2.34,952.41,
2015-02-03T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-0.24,0.78,952.16,
2015-02-04T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-1.62,0.17,957.58,
2015-02-05T00:00+0100,2015,Zch_Rosengartenstrasse,2.5,-1.64,-0.84,960.31,
2015-02-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-1.4,-0.51,963.02,
2015-02-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-2.84,-1.69,972.75,
2015-02-08T00:00+0100,2015,Zch_Rosengartenstrasse,152.23,-2.2,1.13,976.1,
2015-02-09T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-1.06,2.11,979.71,
2015-02-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.56,4.94,977.44,
2015-02-11T00:00+0100,2015,Zch_Rosengartenstrasse,0.2,0.28,2.94,974.54,
2015-02-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-0.92,2.4,972.49,
2015-02-13T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.09,3.8,968.63,
2015-02-14T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.18,7.39,960.64,
2015-02-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.4,0.71,3.28,960.85,
2015-02-16T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.66,2.33,967.85,
2015-02-17T00:00+0100,2015,Zch_Rosengartenstrasse,1.7,1.03,2.36,978.96,
2015-02-18T00:00+0100,2015,Zch_Rosengartenstrasse,5.22,0.3,0.89,985.94,
2015-02-19T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.34,6.37,979.93,
2015-02-20T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.44,10.67,967.57,
2015-02-21T00:00+0100,2015,Zch_Rosengartenstrasse,433.97,3.49,6.28,953.22,
2015-02-22T00:00+0100,2015,Zch_Rosengartenstrasse,322.53,2.48,4.49,958.79,
2015-02-23T00:00+0100,2015,Zch_Rosengartenstrasse,479.43,2.46,4.89,954.93,
2015-02-24T00:00+0100,2015,Zch_Rosengartenstrasse,4.38,4.39,5.44,960.43,
2015-02-25T00:00+0100,2015,Zch_Rosengartenstrasse,5.77,4.49,7.19,968.68,
2015-02-26T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,3.37,8.07,968.5,
2015-02-27T00:00+0100,2015,Zch_Rosengartenstrasse,790.81,3.26,4.28,963.89,
2015-02-28T00:00+0100,2015,Zch_Rosengartenstrasse,71.23,3.73,5.64,969.31,
2015-03-01T00:00+0100,2015,Zch_Rosengartenstrasse,256.65,5.87,8.98,962.69,
2015-03-02T00:00+0100,2015,Zch_Rosengartenstrasse,372.95,7.82,10.11,962.29,
2015-03-03T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.71,11.04,972.28,
2015-03-04T00:00+0100,2015,Zch_Rosengartenstrasse,120.83,4.85,8.09,975.93,
2015-03-05T00:00+0100,2015,Zch_Rosengartenstrasse,0.01,3.74,6.13,983.24,
2015-03-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,3.67,8.18,984.65,
2015-03-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.71,10.64,980.86,
2015-03-08T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.94,14.67,974.73,
2015-03-09T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.92,15.24,973.76,
2015-03-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,9.32,14.67,975.17,
2015-03-11T00:00+0100,2015,Zch_Rosengartenstrasse,2.27,9.31,12.36,975.66,
2015-03-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.74,10.02,975.36,
2015-03-13T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.23,10.63,969.4,
2015-03-14T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.3,8.56,969.89,
2015-03-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.09,8.75,969.57,
2015-03-16T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.72,14.92,969.47,
2015-03-17T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,10.72,16.37,970.87,
2015-03-18T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.44,17.89,972.44,
2015-03-19T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,11.77,15.9,971.98,
2015-03-20T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,9.97,15.15,970.3,
2015-03-21T00:00+0100,2015,Zch_Rosengartenstrasse,546.2,7.96,10.95,966.14,
2015-03-22T00:00+0100,2015,Zch_Rosengartenstrasse,54.25,5.32,7.03,966.72,
2015-03-23T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.57,12.65,964.82,
2015-03-24T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,10.27,16.63,957.84,
2015-03-25T00:00+0100,2015,Zch_Rosengartenstrasse,308.58,8.46,12.31,954.01,
2015-03-26T00:00+0100,2015,Zch_Rosengartenstrasse,305.72,6.28,7.56,960.34,
2015-03-27T00:00+0100,2015,Zch_Rosengartenstrasse,114.35,8.04,11.85,969.05,
2015-03-28T00:00+0100,2015,Zch_Rosengartenstrasse,75.03,8.25,14.12,971.39,
2015-03-29T00:00+0100,2015,Zch_Rosengartenstrasse,401.77,10.42,12.28,963.09,
2015-03-30T00:00+0100,2015,Zch_Rosengartenstrasse,304.36,10.26,12.04,959.94,
2015-03-31T00:00+0100,2015,Zch_Rosengartenstrasse,89.18,11.95,15.34,962.16,
2015-04-01T00:00+0100,2015,Zch_Rosengartenstrasse,173.64,5.89,8.96,971.85,
2015-04-02T00:00+0100,2015,Zch_Rosengartenstrasse,662.16,5.8,7.05,969.9,
2015-04-03T00:00+0100,2015,Zch_Rosengartenstrasse,145.55,5.73,10.27,969.83,
2015-04-04T00:00+0100,2015,Zch_Rosengartenstrasse,610.15,6.12,8.15,962.44,
2015-04-05T00:00+0100,2015,Zch_Rosengartenstrasse,0.18,4.47,6.72,968.48,
2015-04-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.59,4.29,7.92,975.79,
2015-04-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.55,10.34,982.54,
2015-04-08T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.57,15.74,980.2,
2015-04-09T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.22,19.81,976.09,
2015-04-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.78,21.8,972.11,
2015-04-11T00:00+0100,2015,Zch_Rosengartenstrasse,52.18,14.05,15.66,974.76,
2015-04-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.77,20.3,978.51,
2015-04-13T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,15.44,21.18,979.17,
2015-04-14T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,15.27,20.68,978.44,
2015-04-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,16.44,24.15,970.62,
2015-04-16T00:00+0100,2015,Zch_Rosengartenstrasse,65.92,16.03,22.19,965.85,
2015-04-17T00:00+0100,2015,Zch_Rosengartenstrasse,680.83,13.18,14.31,964.55,
2015-04-18T00:00+0100,2015,Zch_Rosengartenstrasse,132.62,9.21,12.07,969.85,
2015-04-19T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,10.53,16.86,967.34,
2015-04-20T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.41,18.37,972.35,
2015-04-21T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.55,20.8,976.15,
2015-04-22T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,15.83,23.55,972.34,
2015-04-23T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.55,17.85,966.83,
2015-04-24T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.51,21.93,964.66,
2015-04-25T00:00+0100,2015,Zch_Rosengartenstrasse,160.31,14.55,18.08,962.61,
