Datum,Year,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2021-11-13T00:00+0100,2021,Zch_Stampfenbachstrasse,19.3,31.19,31.78,6.7,19.1,0.0,16.23,13.31,0.34,0.74,10981.61
2021-11-14T00:00+0100,2021,Zch_Stampfenbachstrasse,7.51,22.11,17.58,21.95,38.59,0.0,13.05,10.73,0.22,0.93,11840.92
2021-11-15T00:00+0100,2021,Zch_Stampfenbachstrasse,11.22,19.59,19.24,17.81,33.36,0.0,14.77,11.32,0.25,1.05,13241.0
2021-11-16T00:00+0100,2021,Zch_Stampfenbachstrasse,5.6,19.56,14.72,16.15,21.9,0.0,14.12,10.75,0.23,0.82,7690.34
2021-11-17T00:00+0100,2021,Zch_Stampfenbachstrasse,7.17,21.2,16.84,19.04,25.66,0.0,10.22,7.4,0.23,0.82,11001.42
2021-11-18T00:00+0100,2021,Zch_Stampfenbachstrasse,40.01,36.08,50.94,6.63,18.2,0.0,15.82,10.76,0.38,1.21,25312.68
2021-11-19T00:00+0100,2021,Zch_Stampfenbachstrasse,58.39,37.6,66.47,2.15,4.16,0.0,23.39,17.46,0.42,0.83,14858.99
2021-11-20T00:00+0100,2021,Zch_Stampfenbachstrasse,21.69,33.46,34.88,3.27,7.48,0.0,16.12,13.29,0.33,0.92,9244.2
2021-11-21T00:00+0100,2021,Zch_Stampfenbachstrasse,4.53,19.71,13.94,18.51,36.81,0.0,13.76,11.32,0.23,0.82,6640.61
2021-11-22T00:00+0100,2021,Zch_Stampfenbachstrasse,9.88,19.24,17.98,18.94,33.17,0.0,12.15,9.59,0.22,1.1,12115.53
2021-11-23T00:00+0100,2021,Zch_Stampfenbachstrasse,10.45,21.99,19.88,22.75,35.57,0.0,13.99,10.91,0.2,1.35,13845.34
2021-11-24T00:00+0100,2021,Zch_Stampfenbachstrasse,13.97,27.82,25.75,14.64,29.82,0.0,19.34,14.69,0.23,1.28,14086.21
2021-11-25T00:00+0100,2021,Zch_Stampfenbachstrasse,18.17,33.26,31.97,4.47,9.16,0.0,24.58,18.97,0.27,0.97,10873.51
2021-11-26T00:00+0100,2021,Zch_Stampfenbachstrasse,15.03,29.31,27.38,11.6,46.49,0.0,15.17,12.38,0.27,0.99,11530.47
2021-11-27T00:00+0100,2021,Zch_Stampfenbachstrasse,5.27,21.99,15.73,36.43,57.4,0.0,8.81,6.73,0.19,0.99,11018.51
2021-11-28T00:00+0100,2021,Zch_Stampfenbachstrasse,4.75,22.52,15.59,29.52,49.53,0.0,8.98,7.27,0.19,0.93,8461.34
2021-11-29T00:00+0100,2021,Zch_Stampfenbachstrasse,5.51,21.15,15.48,31.6,53.16,0.0,11.14,8.35,0.18,0.99,9138.64
2021-11-30T00:00+0100,2021,Zch_Stampfenbachstrasse,1.94,12.55,8.11,54.92,60.87,0.0,8.54,5.86,0.13,0.97,6994.7
2021-12-01T00:00+0100,2021,Zch_Stampfenbachstrasse,2.1,13.1,8.54,55.08,61.47,0.0,7.34,5.31,0.13,0.93,7657.14
2021-12-02T00:00+0100,2021,Zch_Stampfenbachstrasse,3.07,17.85,11.79,48.59,60.66,0.0,6.86,4.92,0.14,0.94,385.95
2021-12-03T00:00+0100,2021,Zch_Stampfenbachstrasse,6.15,21.77,16.31,45.36,51.63,0.0,10.81,7.58,0.17,1.17,7773.98
2021-12-04T00:00+0100,2021,Zch_Stampfenbachstrasse,2.17,13.91,9.01,51.7,69.59,0.0,6.33,5.02,0.14,1.01,7324.44
2021-12-05T00:00+0100,2021,Zch_Stampfenbachstrasse,3.75,16.35,11.56,55.28,69.23,0.0,7.31,5.62,0.15,1.1,9082.54
2021-12-06T00:00+0100,2021,Zch_Stampfenbachstrasse,13.53,33.68,28.46,28.57,53.05,0.0,12.74,9.5,0.53,1.21,44212.89
2021-12-07T00:00+0100,2021,Zch_Stampfenbachstrasse,11.24,27.77,23.54,37.28,58.47,0.0,9.82,6.59,0.24,1.18,17435.85
2021-12-08T00:00+0100,2021,Zch_Stampfenbachstrasse,13.22,39.93,31.48,30.16,51.82,0.0,7.89,6.15,0.23,1.13,15016.91
2021-12-09T00:00+0100,2021,Zch_Stampfenbachstrasse,8.28,34.83,24.85,33.62,51.7,0.0,10.6,7.67,0.22,1.19,14345.49
2021-12-10T00:00+0100,2021,Zch_Stampfenbachstrasse,7.71,26.59,20.09,43.73,64.54,0.0,7.4,5.46,0.17,1.16,13576.33
2021-12-11T00:00+0100,2021,Zch_Stampfenbachstrasse,1.37,10.35,6.51,52.2,64.25,0.0,6.73,5.39,0.14,1.13,6128.77
2021-12-12T00:00+0100,2021,Zch_Stampfenbachstrasse,8.04,29.79,22.03,18.11,35.32,0.0,13.1,10.76,0.24,1.35,12675.2
2021-12-13T00:00+0100,2021,Zch_Stampfenbachstrasse,29.63,37.49,43.36,7.14,20.09,0.0,22.25,17.21,0.35,1.68,18178.2
2021-12-14T00:00+0100,2021,Zch_Stampfenbachstrasse,29.5,39.41,44.26,3.16,10.62,0.0,22.98,18.28,0.36,1.12,11981.19
2021-12-15T00:00+0100,2021,Zch_Stampfenbachstrasse,25.15,34.11,38.0,6.47,15.8,0.0,13.64,11.17,0.32,1.29,10272.52
2021-12-16T00:00+0100,2021,Zch_Stampfenbachstrasse,14.55,25.41,24.95,19.54,29.31,0.0,10.81,8.48,0.24,1.34,12624.51
2021-12-17T00:00+0100,2021,Zch_Stampfenbachstrasse,12.27,24.43,22.62,26.96,30.83,0.0,15.52,12.24,0.23,1.38,12043.09
2021-12-18T00:00+0100,2021,Zch_Stampfenbachstrasse,7.1,20.78,16.56,24.36,32.77,0.0,17.82,15.08,0.21,1.52,8849.99
2021-12-19T00:00+0100,2021,Zch_Stampfenbachstrasse,5.7,28.31,19.37,15.04,25.98,0.0,26.42,22.69,0.25,1.37,8522.58
2021-12-20T00:00+0100,2021,Zch_Stampfenbachstrasse,12.41,28.65,24.93,19.25,31.38,0.0,17.24,14.13,0.26,1.24,12141.5
2021-12-21T00:00+0100,2021,Zch_Stampfenbachstrasse,11.16,25.23,22.14,24.85,31.21,0.0,20.62,16.66,0.23,1.11,11477.49
2021-12-22T00:00+0100,2021,Zch_Stampfenbachstrasse,9.34,25.61,20.88,25.16,38.82,0.0,25.74,21.16,0.23,0.75,9039.44
2021-12-23T00:00+0100,2021,Zch_Stampfenbachstrasse,10.24,37.54,27.84,21.23,47.66,0.0,21.89,16.96,0.27,0.9,28377.16
2021-12-24T00:00+0100,2021,Zch_Stampfenbachstrasse,9.09,36.66,26.46,25.53,44.3,0.0,11.22,8.35,0.24,0.97,17490.42
2021-12-25T00:00+0100,2021,Zch_Stampfenbachstrasse,4.31,22.78,15.37,26.21,40.9,0.0,9.57,7.71,0.2,0.76,11976.01
2021-12-26T00:00+0100,2021,Zch_Stampfenbachstrasse,5.3,22.38,15.95,21.24,34.2,0.0,10.65,8.9,0.22,0.71,11380.62
2021-12-27T00:00+0100,2021,Zch_Stampfenbachstrasse,8.77,23.02,19.07,23.31,42.52,0.0,9.4,7.49,0.2,0.74,14208.0
2021-12-28T00:00+0100,2021,Zch_Stampfenbachstrasse,1.54,9.9,6.41,53.33,74.93,0.0,6.54,4.83,0.13,0.7,8461.68
2021-12-29T00:00+0100,2021,Zch_Stampfenbachstrasse,1.85,10.16,6.79,61.41,81.71,0.0,5.96,4.33,0.13,0.72,7904.38
2021-12-30T00:00+0100,2021,Zch_Stampfenbachstrasse,10.36,24.34,21.03,18.63,45.48,0.0,8.58,6.39,0.22,0.8,13971.33
2021-12-31T00:00+0100,2021,Zch_Stampfenbachstrasse,12.68,24.59,23.03,12.42,26.22,0.0,13.24,9.52,0.25,1.33,25487.14
2022-01-01T00:00+0100,2022,Zch_Stampfenbachstrasse,44.4,31.14,51.88,3.8,10.81,0.0,66.46,58.52,0.5,1.93,26524.62
2022-01-02T00:00+0100,2022,Zch_Stampfenbachstrasse,29.93,28.01,38.64,11.48,37.06,0.0,17.9,14.12,0.33,1.36,15088.64
2022-01-03T00:00+0100,2022,Zch_Stampfenbachstrasse,1.73,11.31,7.31,56.91,65.96,0.0,11.15,4.71,0.13,0.99,8856.84
2022-01-04T00:00+0100,2022,Zch_Stampfenbachstrasse,1.28,6.84,4.6,58.95,68.78,0.0,7.93,3.66,0.12,0.96,9020.85
2022-01-05T00:00+0100,2022,Zch_Stampfenbachstrasse,2.26,11.31,7.72,57.74,75.0,0.0,4.75,3.33,0.15,0.5,7879.99
2022-01-06T00:00+0100,2022,Zch_Stampfenbachstrasse,10.85,27.21,22.93,36.25,59.91,0.0,8.94,6.97,0.22,0.39,12115.12
2022-01-07T00:00+0100,2022,Zch_Stampfenbachstrasse,3.74,16.95,11.86,42.01,60.85,0.0,10.12,8.32,0.18,0.27,8957.78
2022-01-08T00:00+0100,2022,Zch_Stampfenbachstrasse,1.54,12.83,7.94,56.71,67.88,0.0,4.52,3.81,0.15,0.01,7734.24
2022-01-09T00:00+0100,2022,Zch_Stampfenbachstrasse,1.76,10.02,6.66,64.44,77.9,0.0,2.9,2.6,0.13,0.14,6382.76
2022-01-10T00:00+0100,2022,Zch_Stampfenbachstrasse,14.56,37.62,31.34,25.12,35.76,0.0,9.5,8.0,0.25,0.58,16686.76
2022-01-11T00:00+0100,2022,Zch_Stampfenbachstrasse,8.97,23.34,19.4,35.99,47.17,0.0,12.23,10.48,0.23,0.91,12974.38
2022-01-12T00:00+0100,2022,Zch_Stampfenbachstrasse,12.6,27.13,24.29,34.5,48.07,0.0,17.11,14.53,0.28,0.92,13881.98
2022-01-13T00:00+0100,2022,Zch_Stampfenbachstrasse,15.83,34.79,30.88,16.77,33.07,0.0,27.18,23.15,0.33,0.94,14701.84
2022-01-14T00:00+0100,2022,Zch_Stampfenbachstrasse,50.36,54.01,68.62,3.69,13.27,0.0,39.27,32.35,0.49,1.21,21669.98
2022-01-15T00:00+0100,2022,Zch_Stampfenbachstrasse,40.78,48.77,58.2,3.0,10.18,0.0,44.08,38.74,0.52,0.92,15775.0
2022-01-16T00:00+0100,2022,Zch_Stampfenbachstrasse,7.04,34.4,23.63,15.46,38.93,0.0,28.06,25.65,0.36,0.6,8316.06
2022-01-17T00:00+0100,2022,Zch_Stampfenbachstrasse,11.49,36.81,28.46,25.17,59.5,0.0,19.18,15.86,0.3,0.83,12970.91
2022-01-18T00:00+0100,2022,Zch_Stampfenbachstrasse,17.43,34.27,31.89,23.75,46.65,0.0,13.28,10.7,0.28,1.03,18039.23
2022-01-19T00:00+0100,2022,Zch_Stampfenbachstrasse,4.06,22.03,14.77,34.45,46.02,0.0,21.79,17.92,0.23,0.7,9713.9
2022-01-20T00:00+0100,2022,Zch_Stampfenbachstrasse,3.96,20.23,13.75,41.78,52.31,0.0,7.23,5.9,0.21,0.58,9733.61
2022-01-21T00:00+0100,2022,Zch_Stampfenbachstrasse,12.83,35.54,28.87,40.9,64.49,0.0,10.39,6.12,0.27,1.07,20241.34
2022-01-22T00:00+0100,2022,Zch_Stampfenbachstrasse,7.31,30.53,21.83,40.57,55.99,0.0,11.15,8.07,0.28,0.98,15108.76
2022-01-23T00:00+0100,2022,Zch_Stampfenbachstrasse,9.28,32.85,24.62,25.11,54.5,0.0,16.55,13.51,0.31,1.16,14685.9
2022-01-24T00:00+0100,2022,Zch_Stampfenbachstrasse,11.69,27.6,23.8,26.77,43.01,0.0,24.19,19.4,0.28,0.85,12182.22
2022-01-25T00:00+0100,2022,Zch_Stampfenbachstrasse,18.37,35.24,33.15,14.43,24.51,0.0,35.96,29.43,0.36,0.69,12842.93
2022-01-26T00:00+0100,2022,Zch_Stampfenbachstrasse,22.93,42.18,40.44,6.41,27.83,0.0,26.13,21.17,0.39,0.62,18498.54
2022-01-27T00:00+0100,2022,Zch_Stampfenbachstrasse,15.42,40.0,33.28,11.49,35.75,0.0,23.56,18.76,0.37,0.6,13032.76
2022-01-28T00:00+0100,2022,Zch_Stampfenbachstrasse,9.45,33.65,25.17,27.13,51.33,0.0,17.51,13.3,0.29,0.72,14870.11
2022-01-29T00:00+0100,2022,Zch_Stampfenbachstrasse,8.12,31.31,22.88,25.73,51.1,0.0,18.54,14.04,0.3,0.78,12944.42
2022-01-30T00:00+0100,2022,Zch_Stampfenbachstrasse,2.03,15.99,9.99,50.07,62.89,0.0,8.09,5.35,0.2,0.71,7910.55
2022-01-31T00:00+0100,2022,Zch_Stampfenbachstrasse,1.96,13.66,8.71,60.96,70.47,0.0,6.85,4.59,0.18,0.55,6614.61
2022-02-01T00:00+0100,2022,Zch_Stampfenbachstrasse,1.9,13.89,8.79,61.41,71.48,0.0,5.99,4.13,0.18,0.49,6713.71
2022-02-02T00:00+0100,2022,Zch_Stampfenbachstrasse,2.49,15.62,10.16,47.07,59.84,0.0,2.62,2.11,0.19,0.51,10829.21
2022-02-03T00:00+0100,2022,Zch_Stampfenbachstrasse,14.94,31.12,28.25,19.69,40.76,0.0,10.53,7.55,0.29,0.61,24205.82
2022-02-04T00:00+0100,2022,Zch_Stampfenbachstrasse,6.76,21.42,16.62,29.75,62.34,0.0,12.0,8.96,0.22,0.6,10454.22
2022-02-05T00:00+0100,2022,Zch_Stampfenbachstrasse,2.53,15.75,10.26,59.89,75.94,0.0,5.18,3.93,0.2,0.62,9481.29
2022-02-06T00:00+0100,2022,Zch_Stampfenbachstrasse,0.83,8.25,4.98,68.44,82.64,0.0,5.0,3.57,0.18,0.54,4591.87
2022-02-07T00:00+0100,2022,Zch_Stampfenbachstrasse,5.31,24.02,16.82,54.35,76.33,0.0,6.27,3.72,0.23,0.69,13134.05
2022-02-08T00:00+0100,2022,Zch_Stampfenbachstrasse,9.41,34.64,25.66,36.08,58.57,0.0,7.92,4.48,0.29,0.95,
2022-02-09T00:00+0100,2022,Zch_Stampfenbachstrasse,36.38,56.01,58.46,13.73,50.27,0.0,13.44,7.99,0.44,1.1,
2022-02-10T00:00+0100,2022,Zch_Stampfenbachstrasse,10.02,37.77,27.79,31.35,70.97,0.0,15.32,9.71,0.29,1.0,
2022-02-11T00:00+0100,2022,Zch_Stampfenbachstrasse,6.36,23.44,17.36,49.62,64.16,0.0,7.66,5.48,0.23,0.7,
2022-02-12T00:00+0100,2022,Zch_Stampfenbachstrasse,6.58,25.26,18.48,39.9,60.34,0.0,9.92,8.07,0.27,0.89,
2022-02-13T00:00+0100,2022,Zch_Stampfenbachstrasse,6.92,29.68,21.07,44.74,73.04,0.0,9.49,7.34,0.27,0.9,
2022-02-14T00:00+0100,2022,Zch_Stampfenbachstrasse,21.1,42.69,39.24,,,,13.2,7.55,0.3,0.96,
2022-02-15T00:00+0100,2022,Zch_Stampfenbachstrasse,3.36,15.09,10.58,,,,5.19,4.28,0.2,0.56,7995.62
2022-02-16T00:00+0100,2022,Zch_Stampfenbachstrasse,3.84,17.87,12.43,45.09,55.49,0.0,4.26,3.43,0.21,0.56,9327.8
2022-02-17T00:00+0100,2022,Zch_Stampfenbachstrasse,1.0,5.89,3.88,62.87,72.35,0.0,4.08,2.54,0.14,0.57,4958.94
2022-02-18T00:00+0100,2022,Zch_Stampfenbachstrasse,3.83,15.14,10.98,56.72,82.96,0.0,9.29,4.53,0.18,0.66,10809.1
2022-02-19T00:00+0100,2022,Zch_Stampfenbachstrasse,2.49,13.32,8.96,62.82,80.82,0.0,6.33,4.26,0.19,0.65,9944.22
2022-02-20T00:00+0100,2022,Zch_Stampfenbachstrasse,0.59,4.5,2.82,72.13,77.41,0.0,3.78,2.53,0.17,0.6,5141.42
2022-02-21T00:00+0100,2022,Zch_Stampfenbachstrasse,1.27,6.71,4.53,72.05,84.89,0.0,4.14,2.74,0.16,0.54,4140.99
2022-02-22T00:00+0100,2022,Zch_Stampfenbachstrasse,1.69,10.6,6.89,60.86,70.26,0.0,5.64,4.02,0.18,0.57,7896.8
2022-02-23T00:00+0100,2022,Zch_Stampfenbachstrasse,7.47,24.6,18.85,48.59,69.06,0.0,6.18,4.03,0.24,0.73,15101.64
2022-02-24T00:00+0100,2022,Zch_Stampfenbachstrasse,12.34,22.83,21.83,41.82,76.37,0.0,12.35,6.6,0.24,0.72,11295.35
2022-02-25T00:00+0100,2022,Zch_Stampfenbachstrasse,2.39,12.61,8.52,63.77,75.45,0.0,6.02,3.73,0.19,0.65,9270.93
2022-02-26T00:00+0100,2022,Zch_Stampfenbachstrasse,4.24,17.94,12.79,52.93,77.67,0.0,7.75,6.42,0.23,0.92,9114.11
2022-02-27T00:00+0100,2022,Zch_Stampfenbachstrasse,3.34,14.52,10.27,59.24,77.18,0.0,7.78,6.39,0.24,1.06,11352.42
2022-02-28T00:00+0100,2022,Zch_Stampfenbachstrasse,12.35,34.45,27.92,41.87,66.26,0.0,17.07,12.95,0.33,1.56,17801.44
2022-03-01T00:00+0100,2022,Zch_Stampfenbachstrasse,13.49,43.21,33.41,33.4,60.97,0.0,23.72,17.58,0.37,1.56,24099.92
2022-03-02T00:00+0100,2022,Zch_Stampfenbachstrasse,25.67,54.97,49.32,15.63,45.18,0.0,34.07,24.09,0.42,1.61,19957.06
2022-03-03T00:00+0100,2022,Zch_Stampfenbachstrasse,19.61,44.04,38.75,30.23,77.95,0.0,39.16,28.38,0.44,1.56,20008.74
2022-03-04T00:00+0100,2022,Zch_Stampfenbachstrasse,8.32,32.21,23.52,49.22,77.02,0.0,27.77,20.28,0.33,2.4,18926.88
2022-03-05T00:00+0100,2022,Zch_Stampfenbachstrasse,4.41,24.18,16.18,53.64,79.7,0.0,22.66,17.95,0.29,1.68,14532.87
2022-03-06T00:00+0100,2022,Zch_Stampfenbachstrasse,3.9,20.33,13.76,49.02,71.37,0.0,24.02,20.57,0.3,1.31,11430.81
2022-03-07T00:00+0100,2022,Zch_Stampfenbachstrasse,5.67,17.66,13.78,56.59,71.72,0.0,27.85,22.52,0.25,1.26,9930.97
2022-03-08T00:00+0100,2022,Zch_Stampfenbachstrasse,10.13,33.67,25.73,42.76,67.77,0.0,37.04,29.35,0.34,1.72,16994.96
2022-03-09T00:00+0100,2022,Zch_Stampfenbachstrasse,22.63,54.79,46.8,30.37,90.12,0.0,40.96,30.9,0.44,1.95,21796.43
2022-03-10T00:00+0100,2022,Zch_Stampfenbachstrasse,16.34,47.31,37.84,35.51,82.43,0.0,32.68,22.94,0.39,,24768.02
2022-03-11T00:00+0100,2022,Zch_Stampfenbachstrasse,13.85,47.49,35.94,35.14,69.43,0.0,31.47,20.2,0.38,2.01,24408.75
2022-03-12T00:00+0100,2022,Zch_Stampfenbachstrasse,9.91,43.36,30.62,41.63,90.84,0.0,33.34,24.85,0.37,1.8,19052.59
2022-03-13T00:00+0100,2022,Zch_Stampfenbachstrasse,6.05,35.71,23.52,50.78,97.08,0.0,20.54,15.4,0.34,1.48,18083.41
2022-03-14T00:00+0100,2022,Zch_Stampfenbachstrasse,4.27,19.14,13.43,72.28,86.38,0.0,7.27,4.31,0.23,1.09,16082.62
2022-03-15T00:00+0100,2022,Zch_Stampfenbachstrasse,14.05,43.79,34.17,24.95,61.0,0.0,15.89,8.58,0.34,0.98,21771.58
2022-03-16T00:00+0100,2022,Zch_Stampfenbachstrasse,23.04,36.85,37.74,14.18,45.56,0.0,32.41,17.02,0.37,1.07,19809.31
2022-03-17T00:00+0100,2022,Zch_Stampfenbachstrasse,16.09,25.52,26.25,25.12,52.48,0.0,37.53,24.2,0.32,1.09,18428.82
2022-03-18T00:00+0100,2022,Zch_Stampfenbachstrasse,5.52,17.82,13.75,53.16,81.68,0.0,42.67,33.67,0.29,0.92,11123.8
2022-03-19T00:00+0100,2022,Zch_Stampfenbachstrasse,2.78,14.81,9.97,80.03,99.72,0.0,36.29,29.53,0.27,2.74,9306.47
2022-03-20T00:00+0100,2022,Zch_Stampfenbachstrasse,3.44,23.91,15.26,64.01,96.47,0.0,28.1,21.0,0.32,2.77,15188.88
2022-03-21T00:00+0100,2022,Zch_Stampfenbachstrasse,11.87,36.26,28.48,52.37,94.61,0.0,28.54,16.65,0.32,2.95,17989.97
2022-03-22T00:00+0100,2022,Zch_Stampfenbachstrasse,13.02,41.67,32.23,52.94,100.5,0.0,29.8,18.37,0.34,3.08,20485.5
2022-03-23T00:00+0100,2022,Zch_Stampfenbachstrasse,13.41,52.51,38.21,41.69,98.03,0.0,31.02,19.77,0.36,3.01,19816.98
2022-03-24T00:00+0100,2022,Zch_Stampfenbachstrasse,11.46,49.52,35.09,44.43,101.83,0.0,31.18,20.45,0.35,2.91,20224.04
2022-03-25T00:00+0100,2022,Zch_Stampfenbachstrasse,11.43,42.61,31.44,61.67,118.21,0.0,31.49,20.51,0.32,3.1,20980.25
2022-03-26T00:00+0100,2022,Zch_Stampfenbachstrasse,2.42,23.7,14.33,93.68,128.39,3.0,41.3,28.41,0.27,3.24,13289.45
2022-03-27T00:00+0100,2022,Zch_Stampfenbachstrasse,3.07,27.84,17.02,83.68,120.69,1.0,31.46,22.38,0.3,3.12,16585.45
2022-03-28T00:00+0100,2022,Zch_Stampfenbachstrasse,9.55,40.97,29.08,60.38,117.53,0.0,31.46,20.18,0.32,2.72,20802.75
2022-03-29T00:00+0100,2022,Zch_Stampfenbachstrasse,5.36,31.09,20.55,70.53,121.29,1.0,51.43,22.42,0.25,2.83,14347.41
2022-03-30T00:00+0100,2022,Zch_Stampfenbachstrasse,3.54,17.39,11.93,70.88,97.36,0.0,35.55,15.31,0.22,2.33,15808.52
2022-03-31T00:00+0100,2022,Zch_Stampfenbachstrasse,5.47,20.39,15.04,50.64,63.77,0.0,17.64,9.74,0.21,2.15,11641.75
2022-04-01T00:00+0100,2022,Zch_Stampfenbachstrasse,4.27,23.87,15.9,34.79,44.02,0.0,5.27,4.71,0.24,2.05,8633.16
2022-04-02T00:00+0100,2022,Zch_Stampfenbachstrasse,4.32,21.39,14.64,48.68,64.43,0.0,10.46,9.35,0.27,2.14,11671.81
2022-04-03T00:00+0100,2022,Zch_Stampfenbachstrasse,3.17,15.35,10.57,65.0,73.91,0.0,13.64,11.84,0.22,2.31,9126.85
2022-04-04T00:00+0100,2022,Zch_Stampfenbachstrasse,4.21,18.22,12.9,68.08,88.84,0.0,14.9,11.68,0.23,2.18,10659.67
2022-04-05T00:00+0100,2022,Zch_Stampfenbachstrasse,4.16,21.4,14.52,60.52,81.23,0.0,14.64,10.16,0.25,2.18,13221.86
2022-04-06T00:00+0100,2022,Zch_Stampfenbachstrasse,4.58,16.24,12.16,39.38,62.51,0.0,10.45,6.61,0.19,2.17,9996.37
2022-04-07T00:00+0100,2022,Zch_Stampfenbachstrasse,1.03,6.58,4.27,67.54,80.18,0.0,4.34,1.82,0.14,2.05,7057.84
2022-04-08T00:00+0100,2022,Zch_Stampfenbachstrasse,2.2,11.0,7.51,67.76,84.61,0.0,4.23,2.29,0.15,2.04,10203.84
2022-04-09T00:00+0100,2022,Zch_Stampfenbachstrasse,1.22,9.18,5.78,72.26,82.93,0.0,4.31,3.39,0.18,2.05,7063.32
2022-04-10T00:00+0100,2022,Zch_Stampfenbachstrasse,2.17,12.94,8.5,71.94,93.26,0.0,4.72,4.0,0.21,2.09,13506.69
2022-04-11T00:00+0100,2022,Zch_Stampfenbachstrasse,9.56,31.59,24.18,50.62,81.55,0.0,9.31,5.7,0.27,2.45,21864.33
2022-04-12T00:00+0100,2022,Zch_Stampfenbachstrasse,13.66,47.15,35.61,37.65,86.05,0.0,15.97,8.86,0.37,2.54,29250.52
2022-04-13T00:00+0100,2022,Zch_Stampfenbachstrasse,8.96,35.83,25.92,54.84,104.16,0.0,17.88,9.05,0.31,2.43,22120.98
2022-04-14T00:00+0100,2022,Zch_Stampfenbachstrasse,6.07,26.28,18.61,70.9,125.9,2.0,20.66,10.46,0.27,1.98,14636.92
2022-04-15T00:00+0100,2022,Zch_Stampfenbachstrasse,2.17,12.17,8.11,76.16,96.19,0.0,16.82,11.01,0.2,1.34,13098.82
2022-04-16T00:00+0100,2022,Zch_Stampfenbachstrasse,2.27,10.34,7.23,67.98,83.65,0.0,8.61,6.32,0.19,1.29,9521.8
2022-04-17T00:00+0100,2022,Zch_Stampfenbachstrasse,1.58,8.32,5.62,82.08,95.07,0.0,9.49,6.99,0.18,1.39,10642.35
2022-04-18T00:00+0100,2022,Zch_Stampfenbachstrasse,2.25,13.48,8.85,78.64,97.22,0.0,7.6,5.67,0.2,1.56,14583.96
2022-04-19T00:00+0100,2022,Zch_Stampfenbachstrasse,7.15,25.03,18.83,73.47,104.65,0.0,12.38,6.78,0.22,1.52,15239.76
2022-04-20T00:00+0100,2022,Zch_Stampfenbachstrasse,4.42,15.84,11.83,80.68,99.06,0.0,18.12,8.71,0.29,1.59,12716.18
2022-04-21T00:00+0100,2022,Zch_Stampfenbachstrasse,4.35,20.15,14.03,81.45,106.41,0.0,21.25,11.86,0.21,1.55,14878.42
2022-04-22T00:00+0100,2022,Zch_Stampfenbachstrasse,5.22,21.93,15.65,69.4,96.42,0.0,24.64,17.0,0.25,1.07,15326.73
2022-04-23T00:00+0100,2022,Zch_Stampfenbachstrasse,3.44,19.16,12.78,47.21,58.02,0.0,27.89,21.55,0.25,0.86,12091.39
2022-04-24T00:00+0100,2022,Zch_Stampfenbachstrasse,0.75,7.73,4.65,74.16,94.29,0.0,4.28,3.23,0.15,0.52,5825.62
2022-04-25T00:00+0100,2022,Zch_Stampfenbachstrasse,4.48,16.19,12.06,61.73,79.82,0.0,5.01,3.62,0.2,0.5,13626.71
2022-04-26T00:00+0100,2022,Zch_Stampfenbachstrasse,5.97,20.46,15.48,68.98,89.32,0.0,7.49,5.43,1.16,0.53,38204.08
2022-04-27T00:00+0100,2022,Zch_Stampfenbachstrasse,14.28,19.85,21.83,63.43,100.3,0.0,12.94,9.21,0.26,0.69,23340.94
2022-04-28T00:00+0100,2022,Zch_Stampfenbachstrasse,7.77,20.87,17.14,75.25,105.19,0.0,13.0,8.9,0.3,0.87,19084.87
2022-04-29T00:00+0100,2022,Zch_Stampfenbachstrasse,6.12,26.72,18.88,79.37,107.76,0.0,17.14,10.66,0.24,0.95,19654.37
2022-04-30T00:00+0100,2022,Zch_Stampfenbachstrasse,2.98,15.14,10.3,81.37,99.87,0.0,12.09,9.41,0.21,0.6,12693.46
2022-05-01T00:00+0100,2022,Zch_Stampfenbachstrasse,1.96,12.68,8.2,78.94,108.49,0.0,11.43,8.68,0.19,0.65,12390.93
2022-05-02T00:00+0100,2022,Zch_Stampfenbachstrasse,10.12,26.75,22.1,68.26,107.64,0.0,19.7,10.49,0.25,0.81,20430.64
2022-05-03T00:00+0100,2022,Zch_Stampfenbachstrasse,13.31,37.94,30.52,56.82,108.48,0.0,18.93,10.13,0.93,0.77,39561.61
2022-05-04T00:00+0100,2022,Zch_Stampfenbachstrasse,10.82,32.5,25.67,55.77,102.45,0.0,13.96,9.22,0.5,0.68,28196.34
2022-05-05T00:00+0100,2022,Zch_Stampfenbachstrasse,6.04,22.0,16.35,55.1,77.01,0.0,10.42,7.97,0.22,0.54,13124.68
2022-05-06T00:00+0100,2022,Zch_Stampfenbachstrasse,8.94,23.65,19.54,39.32,57.45,0.0,18.38,14.06,0.25,0.56,17604.89
2022-05-07T00:00+0100,2022,Zch_Stampfenbachstrasse,4.08,18.24,12.81,49.12,85.16,0.0,18.63,13.68,0.24,0.73,16077.09
2022-05-08T00:00+0100,2022,Zch_Stampfenbachstrasse,2.89,12.05,8.62,66.98,82.52,0.0,12.05,9.06,0.2,0.71,11277.56
2022-05-09T00:00+0100,2022,Zch_Stampfenbachstrasse,5.78,19.05,14.59,59.0,87.49,0.0,14.1,10.03,0.24,0.73,17282.0
2022-05-10T00:00+0100,2022,Zch_Stampfenbachstrasse,5.96,20.48,15.49,58.79,103.15,0.0,13.9,8.29,0.24,0.68,15433.44
