"id","lokalisationsname","messwert_von","messwert_bis","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid"
"4270","Tramstrasse","1378.05800000","1395.19300000","T30","T30","","","","","","5664"
"4287","Caspar-Wüst-Strasse","260.05200000","326.82200000","Fahrverbot","T0","","","","","","5665"
"4318","Hegianwandweg","0.00000000","40.44400000","T30","T30","","","","","","5666"
"4335","Käferholzstrasse","455.55300000","489.30800000","T30","T30","20160615000000","","","","","5667"
"4366","namenlos218","0.00000000","112.50100000","Fahrverbot","T0","","","","","","5668"
"4378","namenlos258","117.74200000","222.55000000","Fahrverbot","T0","","","","","","5669"
"4405","Limmattalstrasse","1268.25600000","1352.90700000","T30","T30","20190717000000","","","","","5670"
"4418","Friedackerstrasse","64.59200000","176.59400000","T30","T30","","","","","","5671"
"4435","Emil-Oprecht-Platz","0.00000000","87.68500000","T30","T30","20191016000000","","","","","5672"
"4465","Elias-Canetti-Strasse","105.16900000","166.02900000","T30","T30","20191016000000","","","","","5673"
"4468","Eggbühlstrasse","244.74200000","349.03400000","T50","T50","","","","","","5674"
"4471","General-Guisan-Quai","452.84400000","567.52900000","T50","T50","20170106000000","","","","","5675"
"4475","Oberdorfstrasse","0.00000000","31.00000000","T20","T20","20171130000000","","","","","5676"
"4483","Laubiweg","0.00000000","36.27600000","Fahrverbot","T0","","","","","","5677"
"4491","Beethovenstrasse","379.21300000","487.40500000","T50","T50","","","","","","5678"
"4510","Batteriestrasse","41.34300000","2746.39600000","Fahrverbot","T0","","","","","","5679"
"4519","Meientalstrasse","0.00000000","127.17700000","T20","T20","20181204000000","","","","","5680"
"4544","Bändlistrasse","961.10800000","1014.99200000","T60","T60","","","","","","5681"
"4555","Hegianwandweg","696.51000000","839.82000000","Fahrverbot","T0","","","","","","5682"
"4564","namenlos184","0.00000000","108.68100000","T30","T30","","","","","","5683"
"4593","Hardturmstrasse","323.87400000","360.80000000","T50","T50","","","","","","5684"
"4598","Ettenfeldstrasse","156.86300000","213.01100000","T20","T20","20200730000000","","","","","5685"
"4613","namenlos3","0.00000000","120.05900000","Fahrverbot","T0","","","","","","5686"
"4625","Talwiesenstrasse","0.00000000","143.56400000","T30","T30","","","","","","5687"
"4647","namenlos26","0.00000000","164.43400000","Fahrverbot","T0","","","","","","5688"
"4661","namenlos155","0.00000000","71.70100000","Fahrverbot","T0","","","","","","5689"
"4687","Triemlistrasse","1068.94100000","1159.50500000","T50","T50","","","","","","5690"
"4699","Hofhölzliweg","40.33300000","86.50000000","T30","T30","","","","","","5691"
"4717","Grünhaldenstrasse","475.91100000","505.56100000","T30","T30","","","","","","5692"
"3973","Bucheggstrasse","2181.29400000","2347.21300000","T50","T50","","","","","","5693"
"3995","Allmendstrasse","1789.01300000","1811.79000000","T60","T60","","","","","","5694"
"4013","Zwielplatz","6.30900000","27.03100000","T30","T30","","","","","","5695"
"4026","Bullingerplatz","49.04300000","80.79100000","T20","T20","","","","","","5696"
"4054","Zeisigweg","88.74400000","146.22200000","Fahrverbot","T0","","","","","","5697"
"4077","namenlos33","109.14100000","162.96800000","Fahrverbot","T0","","","","","","5698"
"4099","namenlos166","0.00000000","223.16700000","Fahrverbot","T0","","","","","","5699"
"4117","Waserstrasse","0.00000000","38.40900000","T20","T20","20150601000000","","","","","5700"
"4130","namenlos162","0.00000000","78.13100000","Fahrverbot","T0","","","","","","5701"
"4152","Eichrainstrasse","172.08100000","218.55500000","Fahrverbot","T0","","","","","","5702"
"4171","Bruderwies","203.46900000","239.69700000","T30","T30","","","","","","5703"
"4178","Hagwiesenweg","0.00000000","47.80600000","Fahrverbot","T0","","","","","","5704"
"4204","Fronwaldstrasse","1018.33700000","1097.95100000","T30","T30","","","","","","5705"
"4229","Aprikosenstrasse","190.78400000","268.18100000","T30","T30","","","","","","5706"
"41","Schächenstrasse","0.00000000","139.43900000","T30","T30","","","","","","5707"
"45","Pelikanstrasse","137.06900000","176.75300000","T50","T50","","","","","","5708"
"46","Pelikanstrasse","54.44700000","137.06900000","T30","T30","","","","","","5709"
"47","Steinfelsplatz","66.16100000","179.09800000","Fahrverbot","T0","","","","","","5710"
"50","Steinwiesplatz","59.58600000","106.99700000","Fahrverbot","T0","","","","","","5711"
"58","Stüdliweg","0.00000000","97.27300000","Fahrverbot","T0","","","","","","5712"
"4726","namenlos54","52.38100000","86.12700000","Fahrverbot","T0","","","","","","5713"
"4743","Farbhofstrasse","56.32400000","87.61300000","T30","T30","20160729000000","","","","","5714"
"4768","Wehntalerstrasse","3522.21700000","3615.70500000","T50","T50","","","","","","5715"
"4790","namenlos412","0.00000000","133.01900000","Fahrverbot","T0","","","","","","5716"
"4807","namenlos249","0.00000000","113.30200000","Fahrverbot","T0","","","","","","5717"
"4830","namenlos258","50.02700000","83.88800000","Fahrverbot","T0","","","","","","5718"
"4855","namenlos137","0.00000000","118.58300000","Fahrverbot","T0","","","","","","5719"
"4861","Spitzackerstrasse","68.33800000","133.20000000","Fahrverbot","T0","","","","","","5720"
"4879","Wydäckerring","599.80300000","653.03200000","T30","T30","","","","","","5721"
"4906","Steinkluppenweg","86.02300000","218.29900000","Fahrverbot","T0","","","","","","5722"
"4926","namenlos409","0.00000000","208.60700000","Fahrverbot","T0","","","","","","5723"
"4944","Löwenplatz","176.24000000","202.26400000","T50","T50","","","","","","5724"
"4963","Thurgauerstrasse","1067.57500000","1244.42400000","T50","T50","20181010000000","","","","","5725"
"4979","Bus Wende Mühlacker","0.00000000","25.83400000","T30","T30","","","","","","5726"
"4981","Luegislandstrasse","3528.15200000","3583.44100000","Fahrverbot","T0","","","","","","5727"
"4997","Seebacherplatz","0.00000000","55.73000000","T30","T30","20200715000000","","","","","5728"
"5017","Robert-Stephenson-Weg","0.00000000","22.90700000","T20","T20","20210715000000","","","","","5729"
"5025","Badenerstrasse","2667.50700000","2718.50300000","T50","T50","","","","","","5730"
"5048","Badenerstrasse","4097.70900000","4144.89600000","T50","T50","","","","","","5731"
"5062","Im Heimgärtli","0.00000000","155.91400000","T20","T20","20211101000000","","","","","5732"
"5079","Koch-Park","929.83900000","939.33400000","Fahrverbot","T0","","","","","","5733"
"5096","Allmend Altstetten","638.20900000","650.96800000","Fahrverbot","T0","","","","","","5734"
"5105","Güterstrasse","58.17100000","356.43600000","T50","T50","","","","","","5735"
"5126","Streulistrasse","503.01100000","621.75900000","T20","T20","20220223000000","","","","","5736"
"6","Robert-Seidel-Hof","0.00000000","84.08800000","T30","T30","","","","","","5737"
"1521","Brunnenhofstrasse","0.00000000","36.18800000","T30","T30","","","19920512000000","","","5738"
"1522","Brunngasse","0.00000000","97.63900000","Fahrverbot","T0","","","","","","5739"
"1523","Bubenbergstrasse","0.00000000","212.52800000","T50","T50","","","","","","5740"
"1527","Buchholzrain","0.00000000","131.99900000","T30","T30","","","","","","5741"
"2308","Emil-Oberhänsli-Platz","0.00000000","5.30900000","Fahrverbot","T0","","","","","","5742"
"2316","Eisgasse","89.45300000","175.26800000","T20","T20","20210715000000","","","","","5743"
"2321","Birchstrasse","2958.41400000","3101.68200000","T50","T50","","","","","","5744"
"2327","Querstrasse","103.67700000","159.66900000","T20","T20","","","","","","5745"
"2334","Röschibachsteig","86.63600000","105.89100000","Fahrverbot","T0","","","","","","5746"
"1441","Wolfgang-Pauli-Strasse","169.17900000","245.38500000","Fahrverbot","T0","","","","","","5747"
"1047","Weisshau","154.39700000","269.11100000","Fahrverbot","T0","","","","","","5748"
"1052","Werdplatz","194.28900000","207.67200000","Fahrverbot","T0","","","","","","5749"
"1534","Bülachhof","0.00000000","110.30900000","Fahrverbot","T0","","","","","","5750"
"2357","Fritz-Heeb-Weg","258.98700000","333.35800000","Fahrverbot","T0","","","","","","5751"
"2361","Gasstrasse","0.00000000","47.90900000","Fahrverbot","T0","","","","","","5752"
"2363","Leutholdstrasse","108.55300000","223.36600000","T20","T20","","","","","","5753"
"2369","Speerstrasse","327.77300000","530.15700000","T30","T30","","","","","","5754"
"1449","Hausäcker","0.00000000","42.76000000","Fahrverbot","T0","","","","","","5755"
"1458","Zürichbergstrasse","807.29200000","914.07000000","T50","T50","","","","","","5756"
"1062","Wilhelmstrasse","0.00000000","85.19000000","Fahrverbot","T0","","","","","","5757"
"1545","Ligusterstrasse","0.00000000","94.21900000","T20","T20","20220524000000","","","","","5758"
"1546","Lindenhof","355.82300000","358.64200000","Fahrverbot","T0","","","","","","5759"
"2391","Pelikanplatz","159.05200000","196.08800000","T50","T50","","","","","","5760"
"2393","Glaubtenstrasse","797.17300000","1080.52200000","T50","T50","20190820000000","","","","","5761"
"2398","Siegfriedstrasse","0.00000000","61.68400000","T30","T30","","","","","","5762"
"2405","Langmauerstrasse","0.00000000","103.38500000","T30","T30","","","","","","5763"
"1472","Gellertstrasse","0.00000000","121.81200000","T30","T30","","","","","","5764"
"1071","Wühre","0.00000000","160.07600000","Fahrverbot","T0","","","","","","5765"
"1077","Zeisigweg","0.00000000","88.74400000","T30","T30","","","","","","5766"
"1086","Zielweg","0.00000000","475.00200000","Fahrverbot","T0","","","","","","5767"
"1088","Althoossteig","0.00000000","149.46300000","T30","T30","","","","","","5768"
"1092","Mittelbergsteig","92.16200000","168.29500000","Fahrverbot","T0","","","","","","5769"
"1841","Lommisweg","0.00000000","180.00400000","Fahrverbot","T0","","","","","","5770"
"1846","Grütlistrasse","410.59200000","684.10600000","T30","T30","","","","","","5771"
"2343","Hochstrasse","0.00000000","61.95700000","T30","T30","","","","","","5772"
"2344","Kopfweidenweg","0.00000000","101.84900000","Fahrverbot","T0","","","","","","5773"
"2348","Maaghof","575.99100000","605.33300000","Fahrverbot","T0","","","","","","5774"
"2351","Sihlpostgasse","0.00000000","146.03500000","Fahrverbot","T0","","","","","","5775"
"2353","Bullingerplatz","326.12200000","364.66800000","T20","T20","","","","","","5776"
"1480","Ulmenweg","0.00000000","81.80800000","T30","T30","","","","","","5777"
"1491","Hottingerstrasse","0.00000000","380.01200000","T50","T50","","","","","","5778"
"1101","Emil-Oprecht-Platz","206.73000000","217.77400000","T30","T30","20191016000000","","","","","5779"
"1102","Emil-Rütti-Weg","0.00000000","215.19700000","T50","T50","","","","","","5780"
"1856","Saumackerstrasse","386.73700000","719.77500000","T30","T30","","","","","","5781"
"1861","Rüdigerstrasse","0.00000000","147.86600000","T30","T30","","","","","","5782"
"2381","Rosa-Bloch-Weg","0.00000000","50.00700000","Fahrverbot","T0","","","","","","5783"
"2382","Schienhutgasse","0.00000000","121.24200000","Fahrverbot","T0","","","","","","5784"
"2387","Ahornstrasse","123.86200000","176.91800000","T30","T30","","","","","","5785"
"857","Moosacker","0.00000000","132.07300000","Fahrverbot","T0","","","","","","5786"
"869","Rosengasse","0.00000000","68.04300000","Fahrverbot","T0","","","","","","5787"
"1114","Max-Hunziker-Weg","0.00000000","85.94700000","Fahrverbot","T0","","","","","","5788"
"1119","Merkurplatz","224.29700000","229.54200000","Fahrverbot","T0","","","","","","5789"
"1125","Anwandstrasse","0.00000000","132.31600000","T30","T30","","","","","","5790"
"1868","Brauerstrasse","470.14100000","580.28400000","T50","T50","","","","","","5791"
"1263","Farbhofweg","0.00000000","61.09500000","Fahrverbot","T0","","","","","","5792"
"1279","Bus Im Holzerhurd","25.89000000","65.68400000","T50","T50","","","","","","5793"
"875","Rütihofweg","276.84300000","386.28200000","Fahrverbot","T0","","","","","","5794"
"877","Rumpumpsteig","65.18500000","138.98500000","Fahrverbot","T0","","","","","","5795"
"879","Salomon-Vögelin-Strasse","0.00000000","206.49200000","T30","T30","","","","","","5796"
"1129","Herrligstrasse","0.00000000","392.19400000","T30","T30","","","","","","5797"
"1131","Lyrenweg","0.00000000","450.00600000","T30","T30","","","","","","5798"
"1874","A1","751.56400000","919.30000000","T100","T100","","","","","","5799"
"1879","Schneggengasse","0.00000000","71.14300000","Fahrverbot","T0","","","","","","5800"
"1284","Nötzlistrasse","0.00000000","127.43100000","T30","T30","","","","","","5801"
"1292","Schanzackerstrasse","0.00000000","306.79000000","T30","T30","","","","","","5802"
"891","Albert-Näf-Platz","57.69100000","96.88900000","Fahrverbot","T0","","","","","","5803"
"896","Am Luchsgraben","0.00000000","136.76900000","Fahrverbot","T0","","","","","","5804"
"902","Arianestrasse","0.00000000","64.55000000","T50","T50","","","","","","5805"
"907","Ahornstrasse","0.00000000","58.05700000","T20","T20","20141105000000","","","","","5806"
"911","Varlinweg","44.99900000","87.41800000","Fahrverbot","T0","","","","","","5807"
"917","Waaggasse","0.00000000","51.54000000","Fahrverbot","T0","","","","","","5808"
"1152","Mainaustrasse","79.14700000","88.92100000","T30","T30","","","","","","5809"
"1157","Gletscherstrasse","0.00000000","58.63300000","T30","T30","","","","","","5810"
"1885","Lindenstrasse","110.97900000","246.53100000","T30","T30","","","","","","5811"
"1894","Kirchenackerweg","328.16600000","476.58700000","Fahrverbot","T0","","","","","","5812"
"1895","Margrit-Rainer-Strasse","0.00000000","78.71100000","Fahrverbot","T0","","","","","","5813"
"1303","Asylstrasse","0.00000000","91.97300000","T30","T30","","","","","","5814"
"1308","Promenadengasse","0.00000000","194.71700000","T50","T50","","","","","","5815"
"923","Freilagerstrasse","0.00000000","284.68700000","T30","T30","20170918000000","","","","","5816"
"927","Louis-Braille-Strasse","0.00000000","12.50900000","T50","T50","","","","","","5817"
"930","Pelikanplatz","196.08800000","232.97400000","T50","T50","","","","","","5818"
"937","Zurlindenstrasse","467.79700000","718.75700000","T50","T50","","","","","","5819"
"1165","Beustweg","0.00000000","128.98900000","T30","T30","","","","","","5820"
"1172","Selnaubrücke","0.00000000","31.11400000","T50","T50","","","","","","5821"
"1176","Postbrücke","0.00000000","109.63400000","T50","T50","","","","","","5822"
"1901","Schiffbauplatz","0.00000000","43.07800000","Fahrverbot","T0","","","","","","5823"
"1906","Höcklerbrücke","0.00000000","62.02700000","Fahrverbot","T0","","","","","","5824"
"1908","J.-R.-von-Salis-Anlage","208.76900000","245.94700000","Fahrverbot","T0","","","","","","5825"
"1915","Gsteigstrasse","867.39100000","943.99200000","T30","T30","20190717000000","","","","","5826"
"1317","Bäulistrasse","530.99700000","778.72400000","Fahrverbot","T0","","","","","","5827"
"942","Magdalenenstrasse","412.55900000","562.71200000","T20","T20","","","","","","5828"
"951","Ankerstrasse","0.00000000","229.74000000","T30","T30","","","","","","5829"
"1186","Weststrasse","412.72800000","667.93600000","T30","T30","","","","","","5830"
"1922","Gamperstrasse","0.00000000","61.79100000","T50","T50","","","","","","5831"
"1929","Kanzleistrasse","335.73000000","466.08100000","T30","T30","","","","","","5832"
