,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,Year,RainDur,T,T_max_h1,p,StrGlo
5391,2015-10-09,28933.0,Zch_Schimmelstrasse,,,,,,,,2015.0,,,,,
5392,2015-10-10,24884.0,Zch_Schimmelstrasse,,,,,,,,2015.0,,,,,
5393,2015-10-11,21368.0,Zch_Schimmelstrasse,,,,,,,,2015.0,,,,,
5394,2015-10-12,26924.0,Zch_Schimmelstrasse,,,,,,,,2015.0,,,,,
5395,2015-10-13,27565.0,Zch_Schimmelstrasse,,,,,,,,2015.0,,,,,
5396,2015-10-14,22276.0,Zch_Schimmelstrasse,38.61,42.74,53.31,,,,25.95,2015.0,,,,966.56,
5397,2015-10-15,28730.0,Zch_Schimmelstrasse,40.1,44.94,55.65,15.23,27.75,0.0,,2015.0,399.09,6.43,7.47,965.56,
5398,2015-10-16,29404.0,Zch_Schimmelstrasse,50.44,53.56,68.44,15.22,29.58,0.0,24.42,2015.0,152.55,6.23,7.42,969.8,
5399,2015-10-17,26321.0,Zch_Schimmelstrasse,38.85,53.09,58.91,10.24,25.1,0.0,24.41,2015.0,232.48,5.99,8.01,969.91,
5400,2015-10-18,22579.0,Zch_Schimmelstrasse,28.31,39.6,43.41,9.38,32.41,0.0,18.59,2015.0,442.66,7.36,8.88,969.54,
5401,2015-10-19,23511.0,Zch_Schimmelstrasse,50.1,51.17,66.93,17.58,43.24,0.0,18.71,2015.0,0.78,8.26,10.86,971.49,
5402,2015-10-20,29254.0,Zch_Schimmelstrasse,50.05,57.05,69.96,14.9,45.57,0.0,23.77,2015.0,0.0,7.26,11.04,973.1,
5403,2015-10-21,29979.0,Zch_Schimmelstrasse,58.57,53.75,68.79,10.27,32.35,0.0,25.71,2015.0,0.0,7.12,9.92,972.52,
5404,2015-10-22,30029.0,Zch_Schimmelstrasse,50.23,46.63,64.66,20.66,46.14,0.0,24.0,2015.0,0.0,8.48,11.94,972.25,
5405,2015-10-23,30913.0,Zch_Schimmelstrasse,57.35,52.67,73.53,15.82,32.67,0.0,20.54,2015.0,0.0,11.59,13.18,975.11,
5406,2015-10-24,28530.0,Zch_Schimmelstrasse,24.58,35.91,38.49,17.68,29.79,0.0,17.51,2015.0,0.0,12.59,16.1,972.53,
5407,2015-10-25,25311.0,Zch_Schimmelstrasse,37.87,46.85,54.86,13.74,48.06,0.0,21.08,2015.0,17.68,12.32,16.52,975.78,
5408,2015-10-26,28533.0,Zch_Schimmelstrasse,49.88,43.73,62.86,13.08,24.68,0.0,24.45,2015.0,0.0,11.8,14.91,971.54,
5409,2015-10-27,29487.0,Zch_Schimmelstrasse,44.86,45.5,59.76,5.06,9.59,0.0,26.11,2015.0,0.0,9.97,10.97,969.32,
5410,2015-10-28,30148.0,Zch_Schimmelstrasse,54.78,50.53,70.34,14.2,67.33,0.0,22.68,2015.0,111.95,11.56,15.86,964.89,
5411,2015-10-29,30437.0,Zch_Schimmelstrasse,39.18,57.74,61.61,29.38,62.39,0.0,18.17,2015.0,401.57,11.19,12.87,971.42,
5412,2015-10-30,31288.0,Zch_Schimmelstrasse,51.47,43.82,64.18,13.49,28.79,0.0,17.98,2015.0,0.0,11.58,13.44,976.32,
5413,2015-10-31,28587.0,Zch_Schimmelstrasse,29.51,32.39,40.6,9.04,14.82,0.0,18.64,2015.0,0.0,10.75,12.17,978.6,
5414,2015-11-01,25609.0,Zch_Schimmelstrasse,26.75,33.27,38.84,11.27,24.05,0.0,20.34,2015.0,0.0,9.82,12.1,981.63,
5415,2015-11-02,28060.0,Zch_Schimmelstrasse,44.96,45.87,60.03,6.67,10.19,0.0,23.36,2015.0,0.0,8.19,9.37,979.59,
5416,2015-11-03,28675.0,Zch_Schimmelstrasse,83.06,54.41,95.05,3.52,8.79,0.0,28.88,2015.0,0.0,8.26,11.0,974.2,
5417,2015-11-04,28794.0,Zch_Schimmelstrasse,142.64,71.18,151.58,3.19,8.09,0.0,35.01,2015.0,0.0,9.83,15.96,974.76,
5418,2015-11-05,28737.0,Zch_Schimmelstrasse,128.71,76.17,143.02,4.31,17.04,0.0,34.06,2015.0,0.0,11.04,16.61,974.69,
5419,2015-11-06,30273.0,Zch_Schimmelstrasse,91.59,68.71,109.36,5.01,15.29,0.0,29.41,2015.0,0.0,12.77,17.81,977.85,
5420,2015-11-07,27471.0,Zch_Schimmelstrasse,44.54,55.21,64.58,8.1,25.44,0.0,17.36,2015.0,0.0,14.06,19.51,980.26,
5421,2015-11-08,24178.0,Zch_Schimmelstrasse,43.59,52.0,62.14,6.76,24.93,0.0,18.98,2015.0,0.0,13.55,18.95,981.07,
5422,2015-11-09,27279.0,Zch_Schimmelstrasse,50.86,57.69,70.95,11.08,50.0,0.0,20.39,2015.0,0.0,14.53,20.14,981.29,
5423,2015-11-10,28118.0,Zch_Schimmelstrasse,69.57,60.17,87.24,6.53,22.25,0.0,25.52,2015.0,0.0,12.77,17.49,980.88,
5424,2015-11-11,28981.0,Zch_Schimmelstrasse,97.94,61.2,110.52,3.04,9.58,0.0,30.24,2015.0,0.0,9.47,13.65,979.4,
5425,2015-11-12,29493.0,Zch_Schimmelstrasse,76.85,55.4,90.58,2.0,4.56,0.0,33.76,2015.0,0.02,7.64,9.28,979.8,
5426,2015-11-13,30041.0,Zch_Schimmelstrasse,52.3,48.0,67.04,10.03,37.18,0.0,24.09,2015.0,8.13,9.75,12.64,980.24,
5427,2015-11-14,27835.0,Zch_Schimmelstrasse,28.28,45.09,46.25,28.55,45.4,0.0,18.5,2015.0,51.78,10.59,12.0,981.97,
5428,2015-11-15,23309.0,Zch_Schimmelstrasse,11.85,29.66,25.01,33.54,55.48,0.0,21.77,2015.0,3.48,13.56,17.99,975.21,
5429,2015-11-16,27794.0,Zch_Schimmelstrasse,98.9,62.12,111.78,4.23,18.2,0.0,40.4,2015.0,0.0,11.4,15.52,972.56,
5430,2015-11-17,29168.0,Zch_Schimmelstrasse,23.73,35.44,37.56,28.94,57.37,0.0,19.55,2015.0,10.52,12.67,16.72,972.04,
5431,2015-11-18,28897.0,Zch_Schimmelstrasse,6.22,16.66,13.7,48.11,59.85,0.0,9.87,2015.0,28.77,15.15,17.14,974.63,
5432,2015-11-19,29626.0,Zch_Schimmelstrasse,11.68,20.15,19.9,49.74,64.97,0.0,8.79,2015.0,22.52,14.75,16.25,974.37,
5433,2015-11-20,29871.0,Zch_Schimmelstrasse,15.38,21.48,23.56,45.18,60.26,0.0,6.08,2015.0,1004.6,13.32,15.08,962.18,
5434,2015-11-21,27629.0,Zch_Schimmelstrasse,10.77,22.09,20.18,54.94,66.64,0.0,3.91,2015.0,279.83,4.7,7.2,952.98,
5435,2015-11-22,22979.0,Zch_Schimmelstrasse,13.56,25.59,24.25,41.25,65.51,0.0,8.43,2015.0,37.82,2.84,4.67,960.33,
5436,2015-11-23,27889.0,Zch_Schimmelstrasse,64.18,58.2,81.89,23.85,52.35,0.0,15.55,2015.0,4.65,2.43,3.91,973.21,
5437,2015-11-24,29652.0,Zch_Schimmelstrasse,78.14,60.88,94.48,14.02,33.82,0.0,22.8,2015.0,0.0,1.05,3.54,973.95,
5438,2015-11-25,29648.0,Zch_Schimmelstrasse,27.01,43.12,44.21,23.94,50.48,0.0,,2015.0,462.72,3.75,5.01,962.5,
5439,2015-11-26,29941.0,Zch_Schimmelstrasse,72.49,61.13,90.08,9.36,23.39,0.0,11.78,2015.0,300.67,3.62,4.46,966.71,
5440,2015-11-27,31002.0,Zch_Schimmelstrasse,41.61,46.28,57.56,18.28,28.57,0.0,15.64,2015.0,0.0,2.95,3.37,969.3,
5441,2015-11-28,27791.0,Zch_Schimmelstrasse,11.99,26.82,23.64,35.5,50.37,0.0,,2015.0,174.88,3.11,4.42,970.8,
5442,2015-11-29,24257.0,Zch_Schimmelstrasse,6.83,16.63,14.17,52.57,66.78,0.0,,2015.0,244.8,5.93,9.19,976.46,
5443,2015-11-30,28507.0,Zch_Schimmelstrasse,13.77,21.54,22.3,62.01,76.12,0.0,,2015.0,27.53,10.28,11.38,979.72,
5444,2015-12-01,29521.0,Zch_Schimmelstrasse,11.16,29.84,24.55,51.23,78.06,0.0,7.4,2015.0,9.13,10.11,11.53,982.12,
5445,2015-12-02,29618.0,Zch_Schimmelstrasse,126.63,71.67,139.0,4.59,13.99,0.0,29.71,2015.0,0.0,5.87,9.55,981.91,
5446,2015-12-03,30168.0,Zch_Schimmelstrasse,91.58,60.29,104.95,2.98,6.09,0.0,26.67,2015.0,0.0,2.34,3.39,982.23,
5447,2015-12-04,31285.0,Zch_Schimmelstrasse,87.88,65.3,104.6,1.46,5.17,0.0,26.49,2015.0,100.28,4.59,7.16,984.75,
5448,2015-12-05,28850.0,Zch_Schimmelstrasse,71.28,54.67,85.74,2.08,5.26,0.0,28.71,2015.0,0.0,5.52,6.59,984.43,
5449,2015-12-06,25035.0,Zch_Schimmelstrasse,30.86,37.76,44.49,6.93,14.75,0.0,19.74,2015.0,0.0,5.48,8.41,983.29,
5450,2015-12-07,28802.0,Zch_Schimmelstrasse,164.59,61.85,164.3,2.2,5.06,0.0,32.62,2015.0,0.0,4.56,7.9,985.03,
5451,2015-12-08,29978.0,Zch_Schimmelstrasse,122.32,53.09,125.83,2.51,5.11,0.0,30.68,2015.0,0.0,3.01,5.39,984.61,
5452,2015-12-09,29848.0,Zch_Schimmelstrasse,121.25,68.82,133.2,4.14,17.33,0.0,25.46,2015.0,262.51,6.14,8.93,988.02,
5453,2015-12-10,30632.0,Zch_Schimmelstrasse,46.45,54.88,65.94,7.62,18.05,0.0,19.3,2015.0,0.0,2.78,3.83,987.37,
5454,2015-12-11,31170.0,Zch_Schimmelstrasse,79.22,62.17,96.02,6.38,20.33,0.0,29.54,2015.0,0.0,4.13,8.86,982.85,
5455,2015-12-12,28449.0,Zch_Schimmelstrasse,53.07,67.03,77.6,10.55,29.87,0.0,19.72,2015.0,0.0,6.22,8.96,978.78,
5456,2015-12-13,23725.0,Zch_Schimmelstrasse,55.18,53.89,72.42,10.33,38.11,0.0,22.66,2015.0,0.0,3.96,7.45,975.02,
5457,2015-12-14,28683.0,Zch_Schimmelstrasse,162.36,64.63,163.97,2.54,4.13,0.0,44.17,2015.0,0.0,0.66,2.19,975.48,
5458,2015-12-15,29545.0,Zch_Schimmelstrasse,177.96,71.66,180.15,2.44,4.3,0.0,42.03,2015.0,0.0,2.67,5.83,978.59,
5459,2015-12-16,30016.0,Zch_Schimmelstrasse,90.81,63.35,105.94,5.86,16.38,0.0,23.11,2015.0,244.25,7.66,11.18,981.17,
5460,2015-12-17,30214.0,Zch_Schimmelstrasse,95.72,61.44,108.87,8.74,32.39,0.0,20.87,2015.0,0.0,9.4,12.82,980.14,
