,Unnamed: 0.1,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN,RainDur,T,T_max_h1,p,StrGlo,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,1.5km_green,1km_green,500m_green,200m_green,1.5km_trees,1km_trees,500m_trees,200m_trees,WD,WVv,WVs,Hr,NO2_tomorrow
11657,11657,2021-12-08,25014.0,Zch_Rosengartenstrasse,45.37,56.57,65.96,17.73,40.7,0.0,9.63,7.58,,,,1161.4,2.48,3.57,952.03,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,176.57833333333335,0.20791666666666667,0.3675,92.57166666666666,55.24
11658,11658,2021-12-09,25065.0,Zch_Rosengartenstrasse,38.78,55.24,59.98,16.9,32.45,0.0,11.38,9.21,,,,241.09,2.43,3.68,957.15,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,206.58833333333334,0.36916666666666664,0.46291666666666664,87.705,43.83
11659,11659,2021-12-10,24725.0,Zch_Rosengartenstrasse,33.79,43.83,50.01,29.44,55.91,0.0,8.69,6.32,,,,424.29,1.37,3.1,949.38,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,208.88250000000002,0.65125,0.7895833333333333,87.75958333333334,27.29
11660,11660,2021-12-11,21447.0,Zch_Rosengartenstrasse,13.91,27.29,25.43,38.44,55.4,0.0,7.96,6.24,,,,175.63,2.88,3.63,965.88,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,215.02374999999998,0.8841666666666667,0.9733333333333333,85.56,37.5
11661,11661,2021-12-12,17510.0,Zch_Rosengartenstrasse,21.05,37.5,36.49,11.54,30.23,0.0,15.19,13.69,,,,0.0,2.54,4.28,977.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,166.167,0.2355,0.3183333333333333,83.35458333333334,42.9
11662,11662,2021-12-13,24120.0,Zch_Rosengartenstrasse,54.1,42.9,65.81,5.71,18.03,0.0,23.95,21.14,,,,0.0,3.67,6.84,977.48,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,147.7904347826087,0.20869565217391303,0.34541666666666665,81.07916666666667,44.69
11663,11663,2021-12-14,24669.0,Zch_Rosengartenstrasse,57.69,44.69,69.62,1.8,5.44,0.0,24.98,22.68,,,,0.0,2.37,3.95,978.14,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,196.11833333333334,0.31,0.4395833333333334,92.23166666666667,38.25
11664,11664,2021-12-15,25381.0,Zch_Rosengartenstrasse,37.49,38.25,50.06,5.39,13.75,0.0,15.94,14.34,,,,0.0,2.14,3.14,980.49,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,112.46833333333332,0.4058333333333333,0.5354166666666667,94.24541666666666,31.84
11665,11665,2021-12-16,25652.0,Zch_Rosengartenstrasse,23.95,31.84,35.85,16.23,25.3,0.0,12.46,10.15,,,,0.0,3.21,4.47,984.26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,98.96708333333333,0.5820833333333334,0.6833333333333332,83.68833333333333,28.04
11666,11666,2021-12-17,25982.0,Zch_Rosengartenstrasse,19.66,28.04,30.42,26.13,36.14,0.0,16.68,14.87,,,,0.0,3.66,4.18,984.6,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,98.68291666666666,0.60375,0.7220833333333333,81.2075,28.89
11667,11667,2021-12-18,21364.0,Zch_Rosengartenstrasse,19.88,28.89,31.05,19.91,26.47,0.0,20.13,18.86,,,,0.0,2.54,3.57,982.97,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,127.07041666666667,0.40375,0.6975000000000001,80.90416666666667,34.03
11668,11668,2021-12-19,16950.0,Zch_Rosengartenstrasse,18.3,34.03,32.47,11.36,18.22,0.0,28.91,28.48,,,,0.0,1.19,2.13,978.37,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,141.05583333333334,0.21208333333333332,0.42250000000000004,84.12541666666667,35.65
11669,11669,2021-12-20,22526.0,Zch_Rosengartenstrasse,27.67,35.65,40.83,15.26,28.66,0.0,19.83,17.75,,,,0.0,1.2,3.77,973.19,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,111.25916666666666,0.3841666666666667,0.5533333333333333,81.96041666666666,31.76
11670,11670,2021-12-21,22836.0,Zch_Rosengartenstrasse,19.96,31.76,32.61,21.28,31.15,0.0,22.68,20.8,,,,0.03,0.28,1.16,971.53,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,117.97916666666667,0.3475,0.5370833333333334,76.12875,34.1
11671,11671,2021-12-22,23082.0,Zch_Rosengartenstrasse,26.99,34.1,39.47,19.62,34.54,0.0,28.56,27.01,,,,0.0,-0.93,-0.24,972.73,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,132.08833333333334,0.33958333333333335,0.5116666666666666,76.74125,54.12
11672,11672,2021-12-23,22672.0,Zch_Rosengartenstrasse,46.0,54.12,65.18,11.61,25.46,0.0,23.78,21.47,,,,36.07,2.25,7.0,967.45,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,190.15541666666664,0.305,0.48875,71.83083333333333,60.14
11673,11673,2021-12-24,20710.0,Zch_Rosengartenstrasse,46.93,60.14,69.08,10.9,24.55,0.0,13.41,10.63,,,,160.25,5.76,8.13,960.08,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,164.3175,0.15708333333333332,0.36375,77.78583333333333,40.5
11674,11674,2021-12-25,15382.0,Zch_Rosengartenstrasse,29.52,40.5,44.85,16.71,30.47,0.0,11.42,9.65,,,,243.42,6.02,6.81,955.9,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,210.08363636363637,0.15181818181818182,0.37625,93.49541666666666,38.59
11675,11675,2021-12-26,14574.0,Zch_Rosengartenstrasse,30.38,38.59,44.53,13.92,23.24,0.0,13.02,11.66,,,,587.15,6.52,7.37,956.56,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,188.26636363636362,0.1559090909090909,0.3458333333333334,95.42166666666667,38.64
11676,11676,2021-12-27,17640.0,Zch_Rosengartenstrasse,32.74,38.64,46.45,15.54,34.97,0.0,10.83,9.02,,,,216.37,6.17,7.48,954.72,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,170.82958333333332,0.23666666666666666,0.42583333333333334,91.73458333333333,28.54
11677,11677,2021-12-28,18138.0,Zch_Rosengartenstrasse,17.97,28.54,29.33,40.76,66.87,0.0,7.54,5.53,,,,466.36,7.79,11.45,953.98,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,218.95125,0.9395833333333333,1.1775,86.7725,29.93
11678,11678,2021-12-29,18350.0,Zch_Rosengartenstrasse,15.53,29.93,28.1,48.19,69.79,0.0,7.28,5.03,,,,564.23,8.55,11.79,962.51,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,184.77874999999997,0.7620833333333333,0.9579166666666666,86.11166666666666,37.44
11679,11679,2022-01-01,12958.0,Zch_Rosengartenstrasse,66.7,37.44,73.05,2.47,7.01,0.0,62.68,57.17,,,,0.0,5.91,10.15,976.76,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,146.72166666666666,0.20777777777777778,0.25416666666666665,86.25291666666668,40.35
11680,11680,2022-01-02,14111.0,Zch_Rosengartenstrasse,50.31,40.35,61.43,5.95,21.45,0.0,17.43,13.97,,,,0.0,6.91,11.17,972.11,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,153.27727272727273,0.15227272727272728,0.30624999999999997,74.74833333333333,42.87
11681,11681,2022-01-03,19310.0,Zch_Rosengartenstrasse,26.47,42.87,43.64,32.95,47.38,0.0,7.53,4.09,,,,2.75,10.85,12.24,968.2,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,190.405,0.52375,0.6629166666666667,62.94416666666667,23.53
11682,11682,2022-01-04,19872.0,Zch_Rosengartenstrasse,12.85,23.53,22.6,47.91,60.87,0.0,6.49,3.3,,,,156.52,11.85,15.56,952.88,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,200.73583333333332,1.0179166666666666,1.23875,64.16875,30.03
11683,11683,2022-01-05,20776.0,Zch_Rosengartenstrasse,14.79,30.03,27.56,45.29,72.23,0.0,5.72,3.17,,,,347.68,2.86,5.29,959.98,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,205.9333333333333,0.6045833333333334,0.8004166666666667,75.07166666666667,40.1
11684,11684,2022-01-06,20764.0,Zch_Rosengartenstrasse,21.24,40.1,38.0,26.6,52.13,0.0,9.95,6.76,,,,102.47,1.19,2.55,968.46,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,156.31583333333333,0.28208333333333335,0.40291666666666665,82.21875,36.14
11685,11685,2022-01-07,21476.0,Zch_Rosengartenstrasse,27.21,36.14,40.71,27.61,46.8,0.0,12.31,8.86,,,,132.73,1.17,2.9,968.44,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,199.4225,0.68125,0.8525,80.16,30.16
11686,11686,2022-01-08,18463.0,Zch_Rosengartenstrasse,14.15,30.16,27.11,43.64,57.24,0.0,6.13,3.66,,,,157.72,2.94,4.18,962.12,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,204.21041666666667,0.7333333333333334,0.9416666666666668,75.81083333333333,22.81
11687,11687,2022-01-09,14352.0,Zch_Rosengartenstrasse,10.5,22.81,20.35,54.2,74.84,0.0,4.64,2.57,,,,509.77,3.2,4.69,955.05,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,203.87750000000003,0.9320833333333334,1.10875,85.09666666666666,44.22
11688,11688,2022-01-10,21726.0,Zch_Rosengartenstrasse,23.45,44.22,41.93,20.29,33.44,0.0,10.59,7.81,,,,172.28,1.63,3.3,967.8,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,128.98227272727274,0.2440909090909091,0.35333333333333333,91.78375,33.28
11689,11689,2022-01-11,22464.0,Zch_Rosengartenstrasse,27.03,33.28,39.07,31.37,49.5,0.0,13.92,10.47,,,,0.0,2.03,3.6,978.22,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,127.81958333333334,0.4366666666666667,0.6345833333333334,76.64916666666666,32.2
11690,11690,2022-01-12,23321.0,Zch_Rosengartenstrasse,18.07,32.2,31.33,32.0,47.65,0.0,18.6,14.24,,,,0.0,0.25,1.29,984.25,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,111.83347826086957,0.5691304347826087,0.6883333333333334,70.24,40.92
11691,11691,2022-01-13,23582.0,Zch_Rosengartenstrasse,30.37,40.92,45.75,9.98,24.02,0.0,28.71,23.61,,,,0.0,-0.72,1.79,986.72,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,125.91521739130435,0.3717391304347826,0.5325,76.47125,56.71
11692,11692,2022-01-14,24476.0,Zch_Rosengartenstrasse,64.16,56.71,81.1,1.74,5.62,0.0,38.59,32.24,,,,0.0,0.31,4.14,983.45,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,106.0,0.2722727272727273,0.32083333333333336,78.77916666666667,51.14
11693,11693,2022-01-15,19862.0,Zch_Rosengartenstrasse,51.58,51.14,68.1,1.94,4.89,0.0,43.3,38.65,,,,0.0,-0.05,2.84,976.03,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,118.25,0.3004545454545455,0.3620833333333333,87.67708333333333,40.9
11694,11694,2022-01-16,16104.0,Zch_Rosengartenstrasse,20.07,40.9,37.48,6.49,16.69,0.0,29.13,26.06,,,,0.05,0.52,3.58,977.25,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,204.34458333333336,0.3625,0.5329166666666666,82.10875,50.74
11695,11695,2022-01-17,22563.0,Zch_Rosengartenstrasse,33.72,50.74,53.56,11.05,26.42,0.0,20.65,16.08,,,,0.0,3.82,6.43,983.41,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,170.28416666666666,0.265,0.4254166666666667,75.94833333333334,40.82
11696,11696,2022-01-18,23520.0,Zch_Rosengartenstrasse,26.52,40.82,42.61,19.42,43.84,0.0,15.26,10.64,,,,0.0,2.71,4.78,983.05,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,110.19,0.44,0.6158333333333333,80.61874999999999,37.87
11697,11697,2022-01-19,23583.0,Zch_Rosengartenstrasse,27.21,37.87,41.62,24.54,33.92,0.0,21.99,17.33,,,,0.0,2.88,4.33,977.41,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,197.91333333333333,0.5233333333333333,0.68375,74.81541666666666,37.88
11698,11698,2022-01-20,23958.0,Zch_Rosengartenstrasse,27.04,37.88,41.48,29.23,46.08,0.0,10.49,6.22,,,,120.43,2.83,4.27,976.27,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,205.12208333333334,0.5241666666666667,0.6520833333333333,77.82333333333334,49.54
11699,11699,2022-01-21,17698.0,Zch_Rosengartenstrasse,22.52,49.54,43.96,33.59,51.12,0.0,12.4,6.09,,,,0.0,1.31,2.84,980.7,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,130.73714285714286,0.21476190476190476,0.335,61.191818181818185,52.07
11700,11700,2022-01-22,20144.0,Zch_Rosengartenstrasse,24.8,52.07,47.11,27.85,49.36,0.0,13.16,8.93,,,,0.0,1.76,4.68,982.13,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,139.0578947368421,0.2473684210526316,0.32125,64.545,40.03
11701,11701,2022-01-23,15992.0,Zch_Rosengartenstrasse,18.73,40.03,35.95,25.57,53.01,0.0,17.98,13.88,,,,0.0,1.95,5.14,981.24,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,125.23173913043478,0.3247826086956522,0.4708333333333334,76.93833333333333,37.49
11702,11702,2022-01-24,23038.0,Zch_Rosengartenstrasse,24.88,37.49,39.55,24.42,40.65,0.0,24.68,19.38,,,,0.0,1.3,2.12,980.84,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,147.75416666666666,0.2683333333333333,0.44916666666666666,80.66875,42.81
11703,11703,2022-01-25,23879.0,Zch_Rosengartenstrasse,42.21,42.81,56.23,11.24,20.48,0.0,36.43,29.89,,,,0.0,1.58,5.02,981.25,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,200.38478260869567,0.31521739130434784,0.47374999999999995,80.69166666666666,46.73
11704,11704,2022-01-26,24332.0,Zch_Rosengartenstrasse,45.11,46.73,60.6,5.06,18.32,0.0,25.76,20.55,,,,0.0,0.51,4.97,980.06,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,177.46333333333334,0.265,0.4383333333333333,82.90708333333333,47.13
11705,11705,2022-01-27,24572.0,Zch_Rosengartenstrasse,40.0,47.13,56.72,9.0,26.56,0.0,25.2,19.11,,,,103.98,0.08,4.45,978.7,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,188.39416666666668,0.33208333333333334,0.5379166666666667,80.5725,46.45
11706,11706,2022-01-28,24934.0,Zch_Rosengartenstrasse,28.53,46.45,47.17,18.1,38.5,0.0,19.62,13.86,,,,7.92,3.51,6.79,983.27,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,181.8479166666667,0.315,0.45916666666666667,80.73166666666667,43.55
11707,11707,2022-01-29,21214.0,Zch_Rosengartenstrasse,25.92,43.55,43.56,17.01,35.85,0.0,20.96,14.87,,,,0.0,4.39,9.04,981.05,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,198.7109090909091,0.4309090909090909,0.5420833333333334,71.89,32.56
11708,11708,2022-01-30,16822.0,Zch_Rosengartenstrasse,10.62,32.56,25.54,36.47,49.5,0.0,10.85,5.68,,,,0.0,6.72,9.18,977.52,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,176.95541666666668,0.36041666666666666,0.52,70.93541666666667,30.57
11709,11709,2022-01-31,23122.0,Zch_Rosengartenstrasse,17.16,30.57,29.75,48.66,61.94,0.0,9.09,4.82,,,,364.33,3.55,4.92,966.8,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,208.26125000000002,0.9683333333333333,1.1754166666666668,79.80666666666666,31.39
11710,11710,2022-02-01,23195.0,Zch_Rosengartenstrasse,20.7,31.39,33.01,48.81,63.43,0.0,7.92,4.17,,,,420.52,2.22,3.58,971.52,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,217.05083333333334,1.1283333333333332,1.2674999999999998,82.54125,34.17
11711,11711,2022-02-02,23787.0,Zch_Rosengartenstrasse,23.42,34.17,36.64,32.67,56.25,0.0,4.96,2.55,,,,378.75,6.05,7.17,971.21,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,203.1654166666667,0.6533333333333333,0.7904166666666667,90.97833333333334,40.22
