Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2021-01-27,24296.0,Zch_Schimmelstrasse,15.56,36.66,31.65,39.51,54.51,0.0,10.69,7.38,,,
2021-01-28,25787.0,Zch_Schimmelstrasse,11.24,22.91,21.0,39.68,53.98,0.0,7.15,5.82,,,7082.48
2021-01-29,27100.0,Zch_Schimmelstrasse,6.16,12.73,11.59,63.43,72.23,0.0,4.9,3.6,,,6085.76
2021-01-30,23044.0,Zch_Schimmelstrasse,6.27,20.73,15.87,52.21,73.82,0.0,6.97,5.08,,,7829.35
2021-01-31,19492.0,Zch_Schimmelstrasse,4.67,21.93,15.21,40.33,45.96,0.0,9.25,7.77,,,7432.23
2021-02-01,24781.0,Zch_Schimmelstrasse,8.99,24.26,19.89,41.58,62.65,0.0,7.53,5.87,,,8795.96
2021-02-02,25361.0,Zch_Schimmelstrasse,9.29,19.66,17.73,47.13,64.8,0.0,6.39,4.63,,,7404.41
2021-02-03,25825.0,Zch_Schimmelstrasse,10.79,23.09,20.72,41.31,68.49,0.0,6.74,4.64,,,10993.11
2021-02-04,26433.0,Zch_Schimmelstrasse,35.16,51.08,54.9,19.03,76.89,0.0,11.47,6.31,,,21824.38
2021-02-05,27697.0,Zch_Schimmelstrasse,44.63,48.51,61.15,7.8,26.19,0.0,17.97,11.16,,,20334.92
2021-02-06,25143.0,Zch_Schimmelstrasse,46.05,39.3,57.47,3.01,4.19,0.0,25.2,17.55,,,20235.65
2021-02-07,18893.0,Zch_Schimmelstrasse,16.19,23.05,25.04,24.45,59.66,0.0,17.33,11.98,,,9752.71
2021-02-08,24667.0,Zch_Schimmelstrasse,15.41,29.17,27.61,41.32,55.74,0.0,7.76,4.85,,,10717.33
2021-02-09,25219.0,Zch_Schimmelstrasse,36.11,38.37,49.01,30.51,53.23,0.0,12.7,8.78,,,14731.7
2021-02-10,25466.0,Zch_Schimmelstrasse,48.94,44.8,62.66,12.85,31.26,0.0,24.06,19.76,,,16771.93
2021-02-11,25717.0,Zch_Schimmelstrasse,17.28,31.83,30.5,46.92,61.32,0.0,21.73,17.65,,,13226.43
2021-02-12,27860.0,Zch_Schimmelstrasse,20.06,33.04,33.37,46.89,60.59,0.0,23.71,15.72,,,13363.17
2021-02-13,24299.0,Zch_Schimmelstrasse,8.84,20.35,17.72,59.31,62.73,0.0,18.86,10.84,,,10386.14
2021-02-14,21115.0,Zch_Schimmelstrasse,12.22,35.36,28.28,41.22,56.81,0.0,23.09,14.42,,,14954.18
2021-02-15,24452.0,Zch_Schimmelstrasse,26.79,50.97,48.13,28.54,57.2,0.0,24.27,16.41,,,17706.76
2021-02-16,25469.0,Zch_Schimmelstrasse,19.1,42.78,37.68,30.93,54.91,0.0,15.2,10.03,,,16585.99
2021-02-17,26099.0,Zch_Schimmelstrasse,21.81,40.89,38.87,31.72,71.1,0.0,11.55,7.27,,,16133.93
2021-02-18,26398.0,Zch_Schimmelstrasse,60.68,50.39,75.0,12.33,54.53,0.0,21.79,12.51,,,20990.55
2021-02-19,27317.0,Zch_Schimmelstrasse,28.98,49.72,49.23,16.91,45.92,0.0,20.06,10.66,,,18980.9
2021-02-20,25190.0,Zch_Schimmelstrasse,36.0,48.16,54.05,15.32,54.5,0.0,22.33,13.61,,,20441.38
2021-02-21,21693.0,Zch_Schimmelstrasse,31.71,45.65,49.3,15.78,58.51,0.0,25.45,18.53,,,19973.85
2021-02-22,24887.0,Zch_Schimmelstrasse,73.94,61.69,91.54,5.54,17.9,0.0,32.95,19.02,,,25754.88
2021-02-23,25618.0,Zch_Schimmelstrasse,60.03,57.82,78.37,6.69,30.23,0.0,46.48,20.34,,,22172.83
2021-02-24,26190.0,Zch_Schimmelstrasse,66.79,56.84,83.27,6.16,25.26,0.0,73.35,26.55,,,23748.85
2021-02-25,26599.0,Zch_Schimmelstrasse,62.76,53.87,78.49,7.69,34.9,0.0,77.64,29.9,,,24150.83
2021-02-26,28117.0,Zch_Schimmelstrasse,38.44,48.49,56.17,16.18,38.94,0.0,58.09,22.21,,,20856.45
2021-02-27,24568.0,Zch_Schimmelstrasse,7.16,14.83,13.5,52.21,61.21,0.0,15.14,10.41,,,5912.46
2021-02-28,21493.0,Zch_Schimmelstrasse,11.08,24.25,21.56,34.43,52.88,0.0,17.82,13.88,,,10136.88
2021-03-01,25787.0,Zch_Schimmelstrasse,45.48,47.13,61.11,13.51,39.3,0.0,26.97,18.41,,,19183.52
2021-03-02,25979.0,Zch_Schimmelstrasse,51.92,53.57,69.64,9.79,35.92,0.0,36.0,23.55,,,20098.58
2021-03-03,26857.0,Zch_Schimmelstrasse,38.64,56.32,60.43,6.68,25.18,0.0,26.56,14.82,,,21488.54
2021-03-04,26797.0,Zch_Schimmelstrasse,23.63,40.53,40.14,29.17,67.52,0.0,28.14,15.74,,,13243.22
2021-03-05,28096.0,Zch_Schimmelstrasse,27.35,29.57,37.39,34.48,53.1,0.0,15.34,9.38,,,10862.16
2021-03-06,25581.0,Zch_Schimmelstrasse,11.31,24.55,21.91,38.47,56.96,0.0,16.39,13.11,,,9946.49
2021-03-07,20960.0,Zch_Schimmelstrasse,13.71,34.81,29.19,21.99,46.73,0.0,22.83,17.49,,,12049.09
2021-03-08,25373.0,Zch_Schimmelstrasse,25.71,38.11,40.54,34.95,64.27,0.0,29.21,19.89,,,14539.82
2021-03-09,26038.0,Zch_Schimmelstrasse,29.99,42.55,46.3,39.33,56.86,0.0,28.09,19.06,,,15066.53
2021-03-10,27087.0,Zch_Schimmelstrasse,17.92,37.09,33.76,39.87,67.29,0.0,25.58,19.25,,,11527.0
2021-03-11,26649.0,Zch_Schimmelstrasse,9.38,17.59,16.72,55.21,72.13,0.0,12.39,7.33,,,8105.62
2021-03-12,28097.0,Zch_Schimmelstrasse,5.46,11.12,10.2,71.02,77.73,0.0,7.02,4.22,,,9539.19
2021-03-13,25534.0,Zch_Schimmelstrasse,3.75,8.57,7.49,75.86,82.17,0.0,6.45,3.88,,,4862.86
2021-03-14,19898.0,Zch_Schimmelstrasse,3.8,10.17,8.37,66.22,80.47,0.0,4.8,3.67,,,4092.86
2021-03-15,25305.0,Zch_Schimmelstrasse,8.73,19.81,17.36,55.27,65.57,0.0,5.18,4.02,,,6960.88
2021-03-16,26019.0,Zch_Schimmelstrasse,14.9,24.81,24.92,52.12,67.44,0.0,9.38,6.26,,,9142.12
2021-03-17,26924.0,Zch_Schimmelstrasse,24.01,34.66,37.38,40.79,60.68,0.0,8.58,6.57,,,12076.08
2021-03-18,27356.0,Zch_Schimmelstrasse,23.18,37.07,37.97,43.32,61.68,0.0,13.75,8.68,,,15579.05
2021-03-19,28434.0,Zch_Schimmelstrasse,15.72,31.35,29.0,48.52,68.67,0.0,13.99,10.28,,,10860.0
2021-03-20,26122.0,Zch_Schimmelstrasse,9.17,20.42,18.03,60.0,74.37,0.0,13.14,9.68,,,8071.82
2021-03-21,21375.0,Zch_Schimmelstrasse,5.28,20.29,14.84,60.4,68.09,0.0,11.41,8.62,,,7990.43
2021-03-22,25833.0,Zch_Schimmelstrasse,20.45,32.87,33.59,47.33,59.88,0.0,18.5,11.03,,,12538.8
2021-03-23,26600.0,Zch_Schimmelstrasse,18.1,37.47,34.11,42.09,71.13,0.0,15.04,9.35,,,15776.07
2021-03-24,27462.0,Zch_Schimmelstrasse,26.4,48.75,46.66,31.45,67.65,0.0,17.77,10.67,,,18371.87
2021-03-25,27840.0,Zch_Schimmelstrasse,22.56,48.47,43.43,36.77,71.64,0.0,15.82,9.41,,,17717.88
2021-03-26,28532.0,Zch_Schimmelstrasse,14.91,37.6,31.62,52.34,89.47,0.0,19.08,11.87,,,14522.19
2021-03-27,25571.0,Zch_Schimmelstrasse,8.68,21.46,18.19,67.9,91.56,0.0,8.84,5.87,,,12960.44
2021-03-28,22697.0,Zch_Schimmelstrasse,6.24,27.1,19.17,48.59,88.6,0.0,9.77,6.88,,,12670.28
2021-03-29,26020.0,Zch_Schimmelstrasse,19.3,46.88,39.99,39.56,87.36,0.0,13.97,7.85,,,18532.35
2021-03-30,27074.0,Zch_Schimmelstrasse,28.49,51.53,49.78,35.97,83.04,0.0,21.18,10.49,,,20922.83
2021-03-31,27862.0,Zch_Schimmelstrasse,18.61,47.24,39.63,39.69,94.43,0.0,22.53,11.26,,,16996.52
2021-04-01,28723.0,Zch_Schimmelstrasse,14.31,44.79,34.9,48.72,111.77,0.0,21.92,10.8,,,19294.91
2021-04-02,21984.0,Zch_Schimmelstrasse,6.36,23.42,17.34,67.32,110.18,0.0,31.16,18.48,,,11914.07
2021-04-03,23455.0,Zch_Schimmelstrasse,5.78,13.71,11.8,66.9,83.04,0.0,14.7,9.71,,,6533.84
2021-04-04,21643.0,Zch_Schimmelstrasse,4.7,19.69,14.07,65.37,90.7,0.0,11.92,7.69,,,9979.67
2021-04-05,19279.0,Zch_Schimmelstrasse,4.45,18.5,13.24,63.73,93.52,0.0,13.3,7.5,,,8699.28
2021-04-06,25908.0,Zch_Schimmelstrasse,10.5,19.94,18.84,61.96,82.9,0.0,11.03,5.93,,,8971.74
2021-04-07,26118.0,Zch_Schimmelstrasse,9.35,17.89,16.85,66.89,78.68,0.0,9.21,5.76,,,8328.19
2021-04-08,27252.0,Zch_Schimmelstrasse,8.13,21.08,17.54,70.39,86.47,0.0,9.91,6.28,,,10300.67
2021-04-09,28114.0,Zch_Schimmelstrasse,21.54,33.88,34.98,59.37,94.13,0.0,14.42,7.58,,,15801.72
2021-04-10,25265.0,Zch_Schimmelstrasse,6.79,22.96,17.45,76.1,97.25,0.0,11.95,7.04,,,11705.01
2021-04-11,21605.0,Zch_Schimmelstrasse,5.83,18.75,14.48,64.18,93.98,0.0,9.86,5.98,,,10982.81
2021-04-12,25265.0,Zch_Schimmelstrasse,19.85,29.46,31.32,44.89,71.47,0.0,7.81,5.71,,,9719.58
2021-04-13,26263.0,Zch_Schimmelstrasse,29.56,34.29,41.63,44.51,78.64,0.0,16.76,12.15,,,12458.74
2021-04-14,27058.0,Zch_Schimmelstrasse,13.8,24.64,23.95,61.47,80.3,0.0,14.71,10.76,,,9347.11
2021-04-15,27256.0,Zch_Schimmelstrasse,17.24,27.9,28.41,60.13,78.11,0.0,14.65,10.09,,,9909.5
2021-04-16,28293.0,Zch_Schimmelstrasse,13.72,23.48,23.27,64.66,82.3,0.0,16.0,10.92,,,10410.83
2021-04-17,26176.0,Zch_Schimmelstrasse,7.84,18.08,15.74,60.01,78.95,0.0,17.9,13.63,,,7669.65
2021-04-18,20815.0,Zch_Schimmelstrasse,7.32,18.87,15.74,56.42,73.64,0.0,16.13,12.55,,,8257.58
2021-04-19,26121.0,Zch_Schimmelstrasse,20.76,35.57,35.24,45.93,74.85,0.0,16.31,11.48,,,13422.89
2021-04-20,26829.0,Zch_Schimmelstrasse,18.59,39.21,35.41,50.94,98.53,0.0,17.89,11.7,,,13534.8
2021-04-21,27081.0,Zch_Schimmelstrasse,19.46,36.62,34.75,64.01,100.79,0.0,17.45,10.45,,,11878.93
2021-04-22,27178.0,Zch_Schimmelstrasse,15.05,30.44,27.99,73.63,101.69,0.0,18.37,12.1,,,13027.65
2021-04-23,29044.0,Zch_Schimmelstrasse,16.81,31.87,30.14,71.76,96.36,0.0,17.01,9.17,,,17392.06
2021-04-24,27498.0,Zch_Schimmelstrasse,11.8,38.92,29.81,70.03,115.21,0.0,19.93,11.91,,,17124.14
2021-04-25,23644.0,Zch_Schimmelstrasse,5.75,18.38,14.22,95.0,117.95,0.0,18.52,11.4,,,12687.06
2021-04-26,26277.0,Zch_Schimmelstrasse,12.66,22.67,22.01,79.5,105.32,0.0,19.3,10.51,,,11474.71
2021-04-27,27309.0,Zch_Schimmelstrasse,16.29,35.52,31.63,75.79,103.9,0.0,23.67,13.26,,,14193.67
2021-04-28,27658.0,Zch_Schimmelstrasse,13.84,31.81,27.73,71.7,105.45,0.0,21.26,11.52,,,11256.59
2021-04-29,27870.0,Zch_Schimmelstrasse,6.64,22.69,17.19,65.36,81.19,0.0,11.2,7.56,,,9138.83
2021-04-30,28463.0,Zch_Schimmelstrasse,19.18,31.23,31.71,52.42,76.02,0.0,14.14,10.17,,,11078.49
2021-05-01,23125.0,Zch_Schimmelstrasse,10.86,22.28,20.36,43.33,67.75,0.0,14.02,11.85,,,9675.32
2021-05-02,21197.0,Zch_Schimmelstrasse,4.46,15.19,11.52,75.65,83.12,0.0,8.67,7.08,,,4965.43
2021-05-03,26971.0,Zch_Schimmelstrasse,16.96,28.0,28.24,67.49,102.98,0.0,12.31,8.82,,,11284.65
2021-05-04,26920.0,Zch_Schimmelstrasse,8.64,20.47,17.63,78.82,103.68,0.0,12.34,7.25,,,9193.15
2021-05-05,27400.0,Zch_Schimmelstrasse,10.3,19.02,18.21,72.15,98.66,0.0,8.55,5.12,,,8472.26
2021-05-06,27628.0,Zch_Schimmelstrasse,6.82,18.44,15.11,62.65,79.23,0.0,8.12,5.19,,,7714.74
2021-05-07,29003.0,Zch_Schimmelstrasse,13.48,25.39,24.09,56.33,81.34,0.0,7.35,4.8,,,10761.43
2021-05-08,27839.0,Zch_Schimmelstrasse,8.78,24.1,19.65,51.06,88.5,0.0,8.57,5.74,,,17262.16
2021-05-09,25697.0,Zch_Schimmelstrasse,7.15,23.6,18.08,61.71,107.11,0.0,9.59,5.93,,,14595.98
2021-05-10,26441.0,Zch_Schimmelstrasse,11.94,24.8,22.54,75.5,105.69,0.0,9.64,4.79,,,15261.31
2021-05-11,27223.0,Zch_Schimmelstrasse,12.04,21.78,21.04,55.91,74.45,0.0,7.94,5.06,,,11182.14
2021-05-12,28879.0,Zch_Schimmelstrasse,12.87,23.46,22.59,56.29,73.49,0.0,8.77,5.57,,,11397.3
2021-05-13,21856.0,Zch_Schimmelstrasse,5.54,16.13,12.87,47.6,90.0,0.0,8.38,5.69,,,9716.89
2021-05-14,26943.0,Zch_Schimmelstrasse,10.67,19.35,18.67,53.03,79.91,0.0,7.18,4.5,,,11326.72
2021-05-15,24781.0,Zch_Schimmelstrasse,4.89,12.23,10.32,65.88,80.47,0.0,6.06,4.13,,,6489.28
2021-05-16,20807.0,Zch_Schimmelstrasse,4.32,12.6,10.05,64.2,78.12,0.0,5.59,3.84,,,8296.81
2021-05-17,26228.0,Zch_Schimmelstrasse,4.81,8.45,8.28,70.21,77.46,0.0,6.17,3.84,,,6804.74
2021-05-18,26816.0,Zch_Schimmelstrasse,12.03,18.16,19.14,66.51,76.58,0.0,7.14,4.25,,,11005.36
2021-05-19,27836.0,Zch_Schimmelstrasse,5.63,14.37,12.03,66.24,78.74,0.0,6.02,4.02,,,7154.23
2021-05-20,28541.0,Zch_Schimmelstrasse,9.89,18.65,17.68,64.22,88.11,0.0,6.5,4.21,,,9423.97
2021-05-21,29143.0,Zch_Schimmelstrasse,6.77,21.22,16.52,58.97,90.35,0.0,7.01,4.47,,,9558.23
2021-05-22,26803.0,Zch_Schimmelstrasse,5.25,11.0,9.97,76.65,92.09,0.0,6.32,4.11,,,9229.47
2021-05-23,23709.0,Zch_Schimmelstrasse,3.08,11.07,8.26,70.95,85.04,0.0,5.62,3.97,,,8640.53
2021-05-24,20374.0,Zch_Schimmelstrasse,6.3,20.08,15.55,43.97,80.63,0.0,8.74,5.91,,,10306.42
2021-05-25,27702.0,Zch_Schimmelstrasse,4.43,8.36,7.92,74.82,83.76,0.0,6.81,4.21,,,7708.51
2021-05-26,28046.0,Zch_Schimmelstrasse,14.32,21.77,22.87,56.35,77.85,0.0,8.97,5.11,,,12702.27
2021-05-27,28320.0,Zch_Schimmelstrasse,11.28,25.37,22.31,59.68,82.83,0.0,6.85,4.56,,,10737.33
2021-05-28,29465.0,Zch_Schimmelstrasse,18.56,27.55,29.29,59.88,95.61,0.0,10.65,6.47,,,16147.77
2021-05-29,28265.0,Zch_Schimmelstrasse,7.72,16.6,14.87,75.35,96.14,0.0,10.49,7.01,,,11574.86
2021-05-30,25379.0,Zch_Schimmelstrasse,5.3,14.02,11.58,80.71,101.92,0.0,9.95,6.23,,,10487.89
2021-05-31,27451.0,Zch_Schimmelstrasse,13.59,24.3,23.6,82.55,113.01,0.0,13.71,7.34,,,14758.72
2021-06-01,28299.0,Zch_Schimmelstrasse,16.62,32.42,30.28,83.6,112.52,0.0,16.0,8.41,,,15629.49
2021-06-02,28914.0,Zch_Schimmelstrasse,7.07,24.2,18.32,87.96,126.07,2.0,15.46,8.5,,,11596.27
2021-06-03,29533.0,Zch_Schimmelstrasse,9.66,25.27,20.96,66.12,95.44,0.0,13.82,8.63,,,13481.92
2021-06-04,29841.0,Zch_Schimmelstrasse,13.8,31.6,27.59,58.98,97.36,0.0,14.07,8.58,,,18870.34
2021-06-05,28224.0,Zch_Schimmelstrasse,4.12,14.55,10.91,69.17,87.22,0.0,7.62,4.99,,,
2021-06-06,24615.0,Zch_Schimmelstrasse,7.35,14.35,13.4,54.44,70.94,0.0,7.41,5.11,,,
2021-06-07,27458.0,Zch_Schimmelstrasse,21.0,27.68,31.31,43.22,61.01,0.0,11.75,8.55,,,
2021-06-08,28041.0,Zch_Schimmelstrasse,16.19,29.18,28.24,58.65,89.7,0.0,11.65,8.01,,,13393.66
2021-06-09,28500.0,Zch_Schimmelstrasse,14.14,28.49,26.23,70.97,102.83,0.0,16.25,11.44,,,
2021-06-10,28877.0,Zch_Schimmelstrasse,13.05,26.21,24.17,68.99,109.26,0.0,14.12,9.44,,,
2021-06-11,29556.0,Zch_Schimmelstrasse,14.58,32.0,28.43,73.5,110.74,0.0,16.01,11.05,,,
2021-06-12,29459.0,Zch_Schimmelstrasse,6.19,19.84,15.34,74.93,131.31,2.0,15.64,11.04,,,
2021-06-13,26552.0,Zch_Schimmelstrasse,5.59,14.49,12.06,72.87,105.3,0.0,11.87,7.83,,,
2021-06-14,27684.0,Zch_Schimmelstrasse,13.49,31.24,27.15,77.05,112.28,0.0,13.94,7.59,,,
2021-06-15,28059.0,Zch_Schimmelstrasse,15.39,35.45,30.88,77.37,116.37,0.0,15.78,8.48,,,
2021-06-16,28571.0,Zch_Schimmelstrasse,13.38,41.8,32.58,78.08,134.1,3.0,18.06,9.52,,,
2021-06-17,29019.0,Zch_Schimmelstrasse,14.34,40.83,32.85,89.67,153.21,9.0,22.05,12.97,,,
2021-06-18,29517.0,Zch_Schimmelstrasse,9.87,27.99,22.55,94.61,136.31,3.0,21.91,12.76,,,
2021-06-19,28602.0,Zch_Schimmelstrasse,5.95,20.24,15.35,79.64,119.37,0.0,26.48,15.19,,,
2021-06-20,20852.0,Zch_Schimmelstrasse,5.27,14.99,12.06,69.11,92.0,0.0,27.46,12.18,,,
2021-06-21,26206.0,Zch_Schimmelstrasse,11.23,20.79,19.88,67.68,92.19,0.0,14.59,7.2,,,
2021-06-22,27281.0,Zch_Schimmelstrasse,9.8,20.19,18.42,60.81,87.4,0.0,10.01,6.14,,,
2021-06-23,29132.0,Zch_Schimmelstrasse,13.25,23.0,22.65,67.26,88.12,0.0,9.72,6.08,,,11919.65
2021-06-24,29326.0,Zch_Schimmelstrasse,12.27,20.95,20.79,66.61,87.79,0.0,8.48,5.19,,,11301.29
2021-06-25,29776.0,Zch_Schimmelstrasse,9.74,15.81,16.08,56.81,73.85,0.0,10.8,7.22,,,9252.47
2021-06-26,29456.0,Zch_Schimmelstrasse,9.33,23.92,19.99,55.97,100.7,0.0,12.8,8.64,,,13357.32
2021-06-27,27178.0,Zch_Schimmelstrasse,6.25,19.52,15.22,66.06,99.98,0.0,13.05,9.24,,,13062.0
2021-06-28,27636.0,Zch_Schimmelstrasse,13.52,23.56,23.16,68.56,105.78,0.0,13.34,8.23,,,16862.04
2021-06-29,29623.0,Zch_Schimmelstrasse,9.41,18.49,17.21,59.9,81.02,0.0,8.89,5.62,,,13055.59
2021-06-30,29210.0,Zch_Schimmelstrasse,5.6,10.39,9.93,64.61,82.22,0.0,6.09,3.79,,,7870.31
2021-07-01,29354.0,Zch_Schimmelstrasse,8.18,16.14,15.0,48.58,63.08,0.0,9.4,6.09,,,10429.57
2021-07-02,29155.0,Zch_Schimmelstrasse,16.18,27.39,27.29,51.14,87.15,0.0,13.42,8.55,,,14089.38
2021-07-03,29203.0,Zch_Schimmelstrasse,6.51,20.83,16.11,60.04,101.22,0.0,13.04,8.9,,,11993.53
2021-07-04,25062.0,Zch_Schimmelstrasse,4.23,13.07,10.23,53.15,76.28,0.0,8.09,5.72,,,8233.89
2021-07-05,27445.0,Zch_Schimmelstrasse,6.45,19.11,15.17,41.51,63.7,0.0,8.48,4.91,,,14184.62
2021-07-06,28377.0,Zch_Schimmelstrasse,19.3,26.02,29.09,34.48,58.26,0.0,10.1,5.67,,,16191.36
2021-07-07,29238.0,Zch_Schimmelstrasse,16.57,29.23,28.57,39.35,65.9,0.0,10.06,5.89,,,16185.0
2021-07-08,29521.0,Zch_Schimmelstrasse,15.63,25.16,25.69,37.02,79.09,0.0,9.65,6.27,,,13257.58
2021-07-09,30621.0,Zch_Schimmelstrasse,10.47,21.99,19.89,53.35,78.94,0.0,10.45,6.33,,,12404.75
2021-07-10,29735.0,Zch_Schimmelstrasse,9.4,19.01,17.48,60.22,94.22,0.0,12.41,8.02,,,13317.45
2021-07-11,25135.0,Zch_Schimmelstrasse,4.52,12.24,10.02,65.35,80.21,0.0,6.84,4.89,,,9084.38
2021-07-12,29495.0,Zch_Schimmelstrasse,13.22,25.32,23.84,52.85,100.6,0.0,12.8,7.56,,,16275.62
2021-07-13,28066.0,Zch_Schimmelstrasse,6.93,18.7,15.33,55.02,69.89,0.0,6.39,4.18,,,11640.76
2021-07-14,28833.0,Zch_Schimmelstrasse,9.29,22.07,18.99,43.13,62.71,0.0,7.59,4.76,,,12751.83
2021-07-15,29432.0,Zch_Schimmelstrasse,4.13,10.03,8.55,53.16,67.42,0.0,5.49,3.52,,,6798.81
2021-07-16,29994.0,Zch_Schimmelstrasse,16.02,29.26,28.14,36.45,62.12,0.0,8.48,5.31,,,17198.21
2021-07-17,27558.0,Zch_Schimmelstrasse,11.92,24.61,22.43,39.45,80.37,0.0,13.52,9.65,,,15704.03
2021-07-18,24149.0,Zch_Schimmelstrasse,4.85,15.69,12.09,52.86,80.04,0.0,17.11,11.39,,,11658.76
2021-07-19,27197.0,Zch_Schimmelstrasse,14.72,23.32,24.0,48.05,77.59,0.0,17.11,10.42,,,15061.39
2021-07-20,27780.0,Zch_Schimmelstrasse,15.11,29.01,27.28,74.77,100.28,0.0,21.62,14.33,,,16406.95
2021-07-21,27587.0,Zch_Schimmelstrasse,15.78,35.05,30.98,82.97,116.15,0.0,22.45,15.09,,,17403.1
2021-07-22,27980.0,Zch_Schimmelstrasse,13.86,35.8,29.83,87.9,137.79,3.0,23.65,15.13,,,15155.26
2021-07-23,28839.0,Zch_Schimmelstrasse,9.86,35.97,26.71,95.64,140.04,8.0,23.93,15.15,,,15179.53
2021-07-24,25983.0,Zch_Schimmelstrasse,5.48,24.91,17.42,73.97,105.39,0.0,20.79,14.26,,,13220.34
2021-07-25,21695.0,Zch_Schimmelstrasse,2.99,14.9,10.19,66.15,95.9,0.0,12.59,9.52,,,9474.67
2021-07-26,25545.0,Zch_Schimmelstrasse,9.29,20.77,18.3,47.06,74.66,0.0,11.59,8.04,,,12331.76
2021-07-27,26175.0,Zch_Schimmelstrasse,13.56,24.19,23.52,43.77,80.19,0.0,13.85,8.97,,,15732.62
2021-07-28,26627.0,Zch_Schimmelstrasse,8.96,22.15,18.77,51.27,81.76,0.0,9.87,6.96,,,12191.19
2021-07-29,27523.0,Zch_Schimmelstrasse,12.41,24.8,22.92,50.36,80.93,0.0,12.59,7.93,,,15708.31
2021-07-30,27051.0,Zch_Schimmelstrasse,7.79,21.84,17.67,59.81,96.79,0.0,13.24,9.05,,,11997.57
2021-07-31,25273.0,Zch_Schimmelstrasse,8.17,15.35,14.57,52.11,66.94,0.0,11.21,7.3,,,9941.1
2021-08-01,21738.0,Zch_Schimmelstrasse,4.34,12.18,9.84,57.29,72.34,0.0,8.52,6.54,,,7186.61
2021-08-02,25427.0,Zch_Schimmelstrasse,8.97,17.12,16.14,51.12,77.91,0.0,12.03,8.79,,,10470.1
2021-08-03,26153.0,Zch_Schimmelstrasse,11.04,17.72,18.11,47.55,86.3,0.0,9.23,5.76,,,10666.98
2021-08-04,26473.0,Zch_Schimmelstrasse,7.68,20.98,17.13,55.58,79.7,0.0,7.45,5.1,,,10909.34
2021-08-05,27037.0,Zch_Schimmelstrasse,10.33,19.39,18.42,42.69,63.77,0.0,8.11,5.36,,,10948.36
2021-08-06,28099.0,Zch_Schimmelstrasse,10.41,18.63,18.08,47.05,65.99,0.0,8.75,5.5,,,14195.21
2021-08-07,25981.0,Zch_Schimmelstrasse,7.31,19.09,15.85,40.78,67.54,0.0,8.39,5.48,,,11414.22
2021-08-08,23915.0,Zch_Schimmelstrasse,4.38,12.53,10.07,42.19,56.49,0.0,7.69,4.94,,,9035.87
2021-08-09,26268.0,Zch_Schimmelstrasse,15.22,23.94,24.72,33.15,69.65,0.0,10.4,6.34,,,14264.71
2021-08-10,26926.0,Zch_Schimmelstrasse,14.67,28.63,26.74,44.38,87.91,0.0,13.06,8.04,,,15470.89
2021-08-11,27676.0,Zch_Schimmelstrasse,13.39,29.31,26.06,53.97,98.93,0.0,17.33,11.26,,,15442.36
2021-08-12,28470.0,Zch_Schimmelstrasse,12.73,31.76,26.81,66.1,142.9,3.0,22.73,14.26,,,16403.27
2021-08-13,28636.0,Zch_Schimmelstrasse,7.67,25.24,19.35,76.14,99.22,0.0,20.2,11.07,,,13600.7
2021-08-14,28027.0,Zch_Schimmelstrasse,4.85,24.82,16.87,68.71,120.94,3.0,28.64,16.16,,,13688.32
2021-08-15,25698.0,Zch_Schimmelstrasse,3.97,20.9,14.11,62.47,94.48,0.0,32.11,18.39,,,10961.66
2021-08-16,27698.0,Zch_Schimmelstrasse,10.23,17.65,17.43,55.96,93.65,0.0,13.06,7.63,,,10961.23
2021-08-17,19211.0,Zch_Schimmelstrasse,15.83,23.27,24.86,57.29,69.48,0.0,16.17,12.06,,,11518.84
2021-08-18,32758.0,Zch_Schimmelstrasse,14.35,20.96,22.47,53.66,68.03,0.0,13.21,9.21,,,11820.06
2021-08-19,33400.0,Zch_Schimmelstrasse,12.82,23.54,22.58,44.92,64.27,0.0,9.97,6.11,,,13215.2
2021-08-20,34552.0,Zch_Schimmelstrasse,14.84,33.86,29.61,46.9,96.8,0.0,14.31,8.66,,,15705.62
2021-08-21,36142.0,Zch_Schimmelstrasse,7.22,25.7,19.23,53.84,99.46,0.0,16.91,11.09,,,13668.06
2021-08-22,30434.0,Zch_Schimmelstrasse,5.67,13.73,11.72,51.47,70.44,0.0,9.85,7.08,,,7646.0
2021-08-23,33710.0,Zch_Schimmelstrasse,14.14,21.51,22.59,48.6,70.89,0.0,8.42,5.37,,,13695.5
2021-08-24,33552.0,Zch_Schimmelstrasse,9.96,15.11,15.89,56.65,66.88,0.0,10.17,6.6,,,8838.52
2021-08-25,33219.0,Zch_Schimmelstrasse,9.99,20.25,18.6,43.79,61.38,0.0,10.94,7.44,,,9800.21
2021-08-26,32692.0,Zch_Schimmelstrasse,20.86,28.56,31.66,42.33,85.72,0.0,14.91,9.48,,,13813.53
2021-08-27,34445.0,Zch_Schimmelstrasse,19.61,28.51,30.63,52.68,73.29,0.0,11.14,6.88,,,15347.04
2021-08-28,33299.0,Zch_Schimmelstrasse,9.13,21.16,18.39,39.43,62.71,0.0,8.87,6.15,,,10321.88
2021-08-29,31345.0,Zch_Schimmelstrasse,5.68,13.16,11.43,42.82,58.04,0.0,7.82,6.05,,,7311.86
